buyer_id,signup_date,region,acquisition_channel,customer_type,loyalty_tier
B007285,2024-11-18,Midwest,direct,small_business,Silver
B007286,2023-11-24,Northeast,email,consumer,Gold
B007287,2024-02-17,Central,paid_search,consumer,Bronze
B007288,2025-07-25,West,organic,consumer,Silver
B007289,2023-11-27,Midwest,organic,small_business,Bronze
B007290,2025-02-24,Midwest,affiliate,enthusiast,Bronze
B007291,2024-07-15,South,paid_search,consumer,Platinum
B007292,2024-08-04,South,affiliate,consumer,Gold
B007293,2026-01-15,West,affiliate,consumer,Gold
B007294,2025-03-06,Midwest,social,consumer,Bronze
B007295,2025-03-15,Northeast,organic,consumer,Silver
B007296,2024-07-17,Northeast,paid_search,consumer,Silver
B007297,2024-08-14,Northeast,paid_search,consumer,Silver
B007298,2025-05-18,South,direct,consumer,Bronze
B007299,2023-10-08,South,affiliate,consumer,Bronze
B007300,2024-04-05,Central,affiliate,small_business,Bronze
B007301,2025-03-01,South,affiliate,consumer,Silver
B007302,2025-03-22,South,social,small_business,Gold
B007303,2023-11-25,South,organic,small_business,Silver
B007304,2025-08-19,Midwest,organic,consumer,Bronze
B007305,2025-01-08,Midwest,organic,consumer,Gold
B007306,2024-04-06,Midwest,organic,consumer,Bronze
B007307,2025-07-17,Central,paid_search,consumer,Gold
B007308,2026-02-19,Central,referral,consumer,Bronze
B007309,2024-09-22,West,organic,consumer,Silver
B007310,2024-05-17,West,organic,consumer,Bronze
B007311,2024-06-01,South,organic,enthusiast,Bronze
B007312,2025-02-22,Midwest,paid_search,consumer,Silver
B007313,2023-10-16,South,organic,consumer,Silver
B007314,2024-11-15,West,organic,consumer,Bronze
B007315,2023-09-25,Northeast,paid_search,enthusiast,Silver
B007316,2023-10-08,South,email,enthusiast,Bronze
B007317,2024-09-27,Northeast,paid_search,consumer,Gold
B007318,2025-07-11,Midwest,organic,small_business,Bronze
B007319,2025-11-13,West,social,consumer,Bronze
B007320,2023-11-21,Northeast,organic,consumer,Silver
B007321,2024-04-11,Midwest,social,enthusiast,Gold
B007322,2024-09-20,South,paid_search,consumer,Bronze
B007323,2025-02-05,West,direct,consumer,Silver
B007324,2026-02-16,Northeast,direct,consumer,Gold
B007325,2025-05-17,Northeast,referral,consumer,Bronze
B007326,2025-01-04,Midwest,organic,consumer,Bronze
B007327,2023-10-28,Midwest,social,consumer,Bronze
B007328,2023-11-15,West,paid_search,consumer,Platinum
B007329,2024-01-20,Midwest,referral,consumer,Bronze
B007330,2025-04-25,Central,organic,consumer,Bronze
B007331,2024-06-30,South,affiliate,consumer,Gold
B007332,2024-04-09,South,paid_search,enthusiast,Gold
B007333,2025-05-04,Central,social,consumer,Silver
B007334,2025-09-13,Northeast,paid_search,consumer,Bronze
B007335,2024-10-06,West,paid_search,consumer,Silver
B007336,2025-11-12,Northeast,affiliate,small_business,Gold
B007337,2025-07-01,South,social,consumer,Bronze
B007338,2025-06-15,Northeast,organic,enthusiast,Bronze
B007339,2025-10-30,Midwest,organic,consumer,Gold
B007340,2024-02-17,West,direct,consumer,Gold
B007341,2025-07-23,Northeast,social,consumer,Bronze
B007342,2026-01-20,Northeast,affiliate,consumer,Gold
B007343,2026-02-20,South,social,consumer,Silver
B007344,2025-02-09,South,affiliate,small_business,Platinum
B007345,2025-07-19,South,affiliate,consumer,Bronze
B007346,2025-11-18,Central,organic,small_business,Bronze
B007347,2025-10-16,Northeast,social,consumer,Silver
B007348,2025-11-27,South,social,consumer,Bronze
B007349,2025-09-28,South,organic,consumer,Bronze
B007350,2024-08-14,South,referral,consumer,Silver
B007351,2025-06-27,South,organic,consumer,Silver
B007352,2024-09-10,West,organic,consumer,Bronze
B007353,2025-08-31,Midwest,referral,enthusiast,Bronze
B007354,2025-09-08,West,direct,consumer,Silver
B007355,2025-12-30,South,organic,consumer,Silver
B007356,2025-02-18,Midwest,affiliate,consumer,Bronze
B007357,2024-01-31,Central,organic,consumer,Bronze
B007358,2025-04-05,West,referral,consumer,Bronze
B007359,2025-01-29,Central,social,consumer,Gold
B007360,2024-12-14,South,referral,consumer,Gold
B007361,2025-05-09,Central,paid_search,consumer,Silver
B007362,2025-10-15,West,paid_search,consumer,Silver
B007363,2024-01-16,West,direct,consumer,Bronze
B007364,2024-09-29,Midwest,organic,consumer,Bronze
B007365,2025-06-20,Central,organic,consumer,Silver
B007366,2025-09-17,South,paid_search,consumer,Silver
B007367,2025-08-10,West,social,consumer,Bronze
B007368,2025-08-29,West,organic,consumer,Bronze
B007369,2025-10-19,West,social,consumer,Gold
B007370,2026-01-24,West,paid_search,enthusiast,Silver
B007371,2025-03-08,Northeast,affiliate,small_business,Gold
B007372,2024-04-16,South,direct,consumer,Silver
B007373,2025-01-27,South,paid_search,consumer,Gold
B007374,2025-06-09,West,social,consumer,Bronze
B007375,2023-12-03,West,social,consumer,Bronze
B007376,2025-07-22,West,organic,small_business,Silver
B007377,2025-01-09,West,referral,consumer,Silver
B007378,2026-01-01,Midwest,direct,consumer,Bronze
B007379,2024-03-13,Northeast,direct,small_business,Silver
B007380,2025-12-05,Midwest,email,small_business,Bronze
B007381,2024-10-14,Central,social,consumer,Bronze
B007382,2025-02-05,Midwest,affiliate,consumer,Platinum
B007383,2025-04-24,Central,organic,consumer,Silver
B007384,2025-02-10,Central,email,consumer,Bronze
B007385,2025-12-02,South,social,enthusiast,Bronze
B007386,2024-02-02,West,paid_search,consumer,Gold
B007387,2025-06-27,Midwest,referral,consumer,Platinum
B007388,2026-02-05,South,social,consumer,Bronze
B007389,2024-03-21,South,email,enthusiast,Bronze
B007390,2024-04-21,South,referral,consumer,Silver
B007391,2024-11-07,Northeast,direct,consumer,Bronze
B007392,2025-06-22,Midwest,social,small_business,Silver
B007393,2026-01-21,Northeast,social,small_business,Bronze
B007394,2025-08-26,South,referral,consumer,Bronze
B007395,2025-08-24,Midwest,organic,consumer,Silver
B007396,2024-10-08,South,organic,enthusiast,Bronze
B007397,2025-04-11,West,email,consumer,Silver
B007398,2024-03-12,South,direct,consumer,Bronze
B007399,2024-10-28,Northeast,email,consumer,Silver
B007400,2024-02-21,Central,organic,small_business,Gold
B007401,2023-09-27,West,paid_search,enthusiast,Silver
B007402,2025-10-20,Midwest,direct,consumer,Silver
B007403,2025-09-03,West,organic,consumer,Silver
B007404,2024-12-10,Northeast,social,consumer,Gold
B007405,2023-09-16,West,paid_search,consumer,Silver
B007406,2023-11-23,Northeast,direct,enthusiast,Bronze
B007407,2023-12-13,South,social,consumer,Bronze
B007408,2025-06-15,Northeast,paid_search,consumer,Silver
B007409,2024-04-17,West,social,consumer,Gold
B007410,2025-10-24,South,organic,consumer,Bronze
B007411,2025-11-07,South,referral,consumer,Silver
B007412,2025-07-27,Northeast,affiliate,consumer,Silver
B007413,2024-06-10,West,social,consumer,Bronze
B007414,2025-02-11,South,paid_search,consumer,Silver
B007415,2024-03-03,Midwest,paid_search,consumer,Bronze
B007416,2025-10-21,South,organic,consumer,Silver
B007417,2023-11-19,West,email,consumer,Gold
B007418,2025-07-10,South,paid_search,consumer,Platinum
B007419,2024-12-10,Central,social,consumer,Silver
B007420,2025-07-22,South,paid_search,small_business,Bronze
B007421,2024-10-16,Northeast,email,consumer,Silver
B007422,2024-01-24,South,referral,consumer,Gold
B007423,2025-07-16,Northeast,organic,consumer,Bronze
B007424,2025-03-29,South,social,consumer,Bronze
B007425,2024-10-29,South,social,consumer,Bronze
B007426,2024-08-06,Central,referral,consumer,Silver
B007427,2024-07-11,Midwest,email,consumer,Bronze
B007428,2024-04-27,South,referral,consumer,Bronze
B007429,2024-05-16,South,direct,consumer,Silver
B007430,2024-05-12,Northeast,social,consumer,Platinum
B007431,2023-09-14,Northeast,paid_search,consumer,Bronze
B007432,2025-12-24,South,affiliate,consumer,Silver
B007433,2024-04-05,Northeast,referral,consumer,Gold
B007434,2024-01-31,Northeast,organic,consumer,Platinum
B007435,2024-01-18,Central,social,enthusiast,Bronze
B007436,2026-02-17,Midwest,organic,small_business,Bronze
B007437,2024-11-09,Central,organic,consumer,Bronze
B007438,2024-06-26,South,direct,enthusiast,Bronze
B007439,2024-09-04,West,organic,consumer,Silver
B007440,2023-11-22,South,direct,consumer,Silver
B007441,2024-06-14,Northeast,paid_search,enthusiast,Gold
B007442,2024-04-16,West,affiliate,consumer,Silver
B007443,2025-09-02,Northeast,direct,consumer,Gold
B007444,2023-10-26,South,referral,consumer,Silver
B007445,2024-09-23,West,direct,enthusiast,Silver
B007446,2025-08-21,Midwest,paid_search,consumer,Bronze
B007447,2025-09-29,Midwest,paid_search,consumer,Gold
B007448,2024-12-11,South,referral,consumer,Silver
B007449,2024-03-23,Northeast,referral,enthusiast,Bronze
B007450,2024-07-05,Central,referral,consumer,Bronze
B007451,2024-03-23,Northeast,referral,consumer,Silver
B007452,2025-04-26,South,organic,consumer,Bronze
B007453,2024-05-26,South,paid_search,consumer,Gold
B007454,2025-03-29,Central,email,consumer,Bronze
B007455,2025-04-21,West,social,consumer,Silver
B007456,2026-01-04,South,referral,small_business,Bronze
B007457,2024-08-04,Central,social,consumer,Silver
B007458,2026-01-23,Northeast,direct,consumer,Gold
B007459,2024-09-01,Central,direct,small_business,Bronze
B007460,2025-05-13,Northeast,paid_search,consumer,Bronze
B007461,2025-04-26,South,direct,consumer,Bronze
B007462,2025-09-15,Northeast,paid_search,consumer,Bronze
B007463,2024-11-02,Central,paid_search,consumer,Bronze
B007464,2025-08-23,Central,direct,consumer,Bronze
B007465,2024-07-22,Midwest,paid_search,consumer,Bronze
B007466,2024-11-22,South,paid_search,consumer,Silver
B007467,2024-11-30,South,affiliate,consumer,Gold
B007468,2025-06-04,South,email,consumer,Bronze
B007469,2025-03-18,South,organic,consumer,Gold
B007470,2023-11-13,Northeast,referral,enthusiast,Platinum
B007471,2025-09-07,Midwest,social,consumer,Silver
B007472,2025-07-23,Midwest,paid_search,enthusiast,Silver
B007473,2023-12-07,Central,referral,consumer,Silver
B007474,2026-01-24,South,social,consumer,Bronze
B007475,2025-04-25,South,referral,consumer,Platinum
B007476,2023-11-19,Midwest,referral,small_business,Platinum
B007477,2024-11-22,Northeast,email,enthusiast,Bronze
B007478,2025-10-02,Midwest,direct,consumer,Bronze
B007479,2024-05-14,West,organic,consumer,Bronze
B007480,2025-12-29,Northeast,referral,consumer,Silver
B007481,2024-09-17,South,affiliate,consumer,Gold
B007482,2024-03-26,West,organic,enthusiast,Bronze
B007483,2024-07-23,Midwest,social,consumer,Silver
B007484,2024-12-23,Midwest,referral,consumer,Gold
B007485,2025-05-20,West,organic,consumer,Bronze
B007486,2025-12-24,Midwest,paid_search,small_business,Silver
B007487,2024-02-27,Northeast,social,consumer,Bronze
B007488,2026-01-22,West,paid_search,consumer,Bronze
B007489,2024-12-25,Central,direct,consumer,Silver
B007490,2023-12-28,Northeast,organic,consumer,Bronze
B007491,2025-12-23,Northeast,referral,consumer,Silver
B007492,2024-07-16,West,referral,enthusiast,Bronze
B007493,2025-03-20,Midwest,paid_search,consumer,Gold
B007494,2025-05-29,South,social,enthusiast,Silver
B007495,2023-09-15,Midwest,organic,consumer,Gold
B007496,2024-03-22,West,organic,small_business,Silver
B007497,2025-05-18,Midwest,social,consumer,Silver
B007498,2024-06-24,Northeast,organic,small_business,Bronze
B007499,2023-09-11,Northeast,referral,consumer,Bronze
B007500,2023-09-24,South,affiliate,small_business,Silver
B007501,2025-09-23,Central,organic,consumer,Silver
B007502,2024-01-20,Midwest,paid_search,consumer,Silver
B007503,2023-12-03,South,direct,enthusiast,Bronze
B007504,2025-01-26,Central,paid_search,consumer,Bronze
B007505,2023-12-20,South,referral,consumer,Bronze
B007506,2025-04-18,Midwest,organic,consumer,Bronze
B007507,2025-01-09,Northeast,direct,consumer,Gold
B007508,2025-04-14,West,paid_search,enthusiast,Silver
B007509,2024-11-22,West,social,small_business,Silver
B007510,2025-08-10,West,social,consumer,Bronze
B007511,2025-04-11,South,paid_search,consumer,Gold
B007512,2024-09-14,South,referral,consumer,Bronze
B007513,2023-09-16,Northeast,organic,consumer,Bronze
B007514,2024-05-08,Central,organic,small_business,Gold
B007515,2023-12-31,Northeast,organic,consumer,Silver
B007516,2023-09-17,Midwest,affiliate,consumer,Bronze
B007517,2024-05-08,West,direct,consumer,Bronze
B007518,2024-03-08,Northeast,organic,consumer,Bronze
B007519,2023-11-11,South,direct,consumer,Silver
B007520,2024-06-12,Northeast,direct,consumer,Bronze
B007521,2024-12-06,Midwest,organic,consumer,Silver
B007522,2024-02-11,Central,organic,enthusiast,Bronze
B007523,2024-05-08,South,paid_search,consumer,Silver
B007524,2023-09-21,Central,organic,small_business,Silver
B007525,2023-10-18,Northeast,referral,consumer,Gold
B007526,2024-01-24,South,social,consumer,Bronze
B007527,2024-10-18,Central,paid_search,consumer,Bronze
B007528,2025-04-30,West,referral,consumer,Bronze
B007529,2025-08-19,South,paid_search,small_business,Bronze
B007530,2025-03-28,Midwest,direct,consumer,Bronze
B007531,2025-03-16,Central,affiliate,consumer,Bronze
B007532,2025-12-31,West,paid_search,consumer,Gold
B007533,2024-04-22,Midwest,social,consumer,Gold
B007534,2025-08-28,Northeast,paid_search,consumer,Silver
B007535,2025-01-31,Northeast,email,consumer,Bronze
B007536,2025-10-06,Midwest,paid_search,consumer,Silver
B007537,2024-01-06,Midwest,direct,consumer,Silver
B007538,2025-11-09,South,email,consumer,Silver
B007539,2025-01-27,South,social,consumer,Bronze
B007540,2024-03-22,South,referral,consumer,Gold
B007541,2023-10-28,Midwest,social,consumer,Bronze
B007542,2025-06-18,South,organic,small_business,Bronze
B007543,2024-09-28,South,email,consumer,Bronze
B007544,2024-08-22,Northeast,social,consumer,Bronze
B007545,2026-02-19,West,direct,consumer,Gold
B007546,2024-09-25,Midwest,affiliate,consumer,Silver
B007547,2023-11-13,Northeast,organic,consumer,Gold
B007548,2024-05-14,South,paid_search,consumer,Platinum
B007549,2024-01-13,South,organic,consumer,Silver
B007550,2025-05-18,Midwest,organic,enthusiast,Gold
B007551,2025-08-30,Midwest,referral,enthusiast,Gold
B007552,2025-10-06,Midwest,organic,consumer,Bronze
B007553,2025-03-31,West,email,consumer,Bronze
B007554,2025-08-01,Northeast,paid_search,enthusiast,Bronze
B007555,2024-09-16,South,social,consumer,Silver
B007556,2025-03-26,Northeast,paid_search,enthusiast,Gold
B007557,2023-12-09,South,organic,consumer,Bronze
B007558,2025-01-04,South,social,enthusiast,Gold
B007559,2025-01-21,West,paid_search,consumer,Silver
B007560,2023-10-01,Northeast,affiliate,consumer,Bronze
B007561,2025-01-13,Midwest,social,consumer,Silver
B007562,2025-06-21,South,organic,consumer,Gold
B007563,2024-08-02,South,social,consumer,Bronze
B007564,2025-01-10,West,paid_search,consumer,Bronze
B007565,2024-05-20,Northeast,organic,consumer,Silver
B007566,2024-05-06,South,referral,enthusiast,Bronze
B007567,2023-12-29,South,organic,enthusiast,Bronze
B007568,2024-06-27,West,paid_search,enthusiast,Gold
B007569,2025-09-02,Northeast,social,enthusiast,Bronze
B007570,2025-12-31,Central,social,small_business,Bronze
B007571,2025-04-02,Central,email,enthusiast,Gold
B007572,2025-03-23,West,direct,consumer,Silver
B007573,2025-03-13,South,referral,consumer,Bronze
B007574,2024-11-08,Midwest,social,small_business,Bronze
B007575,2024-09-21,Northeast,paid_search,consumer,Bronze
B007576,2025-03-20,West,organic,consumer,Bronze
B007577,2025-08-16,Midwest,direct,consumer,Gold
B007578,2024-09-13,Northeast,paid_search,consumer,Bronze
B007579,2025-01-29,South,paid_search,consumer,Bronze
B007580,2024-11-03,West,social,consumer,Silver
B007581,2024-05-23,West,referral,consumer,Gold
B007582,2023-11-13,Midwest,social,consumer,Silver
B007583,2024-10-06,South,organic,consumer,Bronze
B007584,2025-06-11,West,direct,consumer,Bronze
B007585,2025-05-18,West,organic,consumer,Platinum
B007586,2026-02-14,West,email,consumer,Silver
B007587,2023-10-09,South,paid_search,consumer,Gold
B007588,2025-07-25,Midwest,email,enthusiast,Bronze
B007589,2025-08-25,West,direct,consumer,Gold
B007590,2024-10-03,Northeast,paid_search,enthusiast,Platinum
B007591,2024-05-17,South,referral,small_business,Bronze
B007592,2024-07-23,Northeast,organic,enthusiast,Bronze
B007593,2025-05-15,South,organic,small_business,Bronze
B007594,2025-10-25,West,paid_search,consumer,Silver
B007595,2025-04-09,Northeast,social,consumer,Bronze
B007596,2024-12-13,Midwest,organic,consumer,Bronze
B007597,2025-04-18,Northeast,social,consumer,Silver
B007598,2023-11-06,Central,email,consumer,Silver
B007599,2025-03-08,West,direct,consumer,Bronze
B007600,2023-10-11,Midwest,organic,consumer,Platinum
B007601,2026-01-21,West,social,consumer,Bronze
B007602,2025-11-19,Northeast,organic,consumer,Silver
B007603,2024-12-08,West,paid_search,consumer,Silver
B007604,2024-08-08,West,direct,consumer,Silver
B007605,2025-06-29,Northeast,email,consumer,Silver
B007606,2025-04-04,Central,organic,enthusiast,Silver
B007607,2025-06-05,Northeast,organic,consumer,Gold
B007608,2024-12-14,Midwest,paid_search,enthusiast,Gold
B007609,2024-04-04,Northeast,paid_search,consumer,Platinum
B007610,2023-11-08,West,organic,consumer,Gold
B007611,2024-05-17,Northeast,organic,consumer,Silver
B007612,2024-12-26,Northeast,paid_search,consumer,Silver
B007613,2024-09-22,South,organic,consumer,Bronze
B007614,2024-12-06,Central,direct,consumer,Silver
B007615,2024-05-12,South,referral,consumer,Bronze
B007616,2026-01-02,Midwest,social,consumer,Bronze
B007617,2024-08-01,Midwest,paid_search,consumer,Gold
B007618,2025-10-11,West,direct,enthusiast,Silver
B007619,2024-08-23,South,organic,consumer,Bronze
B007620,2024-10-10,Midwest,direct,consumer,Silver
B007621,2025-03-04,Central,organic,consumer,Bronze
B007622,2024-04-29,South,direct,consumer,Gold
B007623,2024-03-20,South,organic,small_business,Bronze
B007624,2024-08-12,Central,direct,consumer,Silver
B007625,2025-09-03,South,organic,consumer,Silver
B007626,2024-01-12,South,direct,consumer,Silver
B007627,2024-10-04,South,social,consumer,Bronze
B007628,2025-05-05,West,organic,consumer,Gold
B007629,2025-06-05,Central,referral,consumer,Gold
B007630,2024-10-01,Midwest,organic,enthusiast,Bronze
