refund_id,order_id,refund_date,refund_reason,refund_amount,full_refund_flag
R00025439,O00142267,2025-10-02,fraud_suspected,41.89,0
R00025440,O00142269,2025-04-09,fraud_suspected,6.89,0
R00025441,O00142270,2025-10-24,fraud_suspected,137.71,0
R00025442,O00142279,2025-05-20,buyer_remorse,134.76,0
R00025443,O00142283,2024-05-13,buyer_remorse,85.05,0
R00025444,O00142291,2026-01-23,buyer_remorse,128.66,0
R00025445,O00142294,2025-07-07,not_as_described,13.14,0
R00025446,O00142297,2025-06-28,not_as_described,8.67,0
R00025447,O00142306,2025-07-23,order_cancelled,118.76,1
R00025448,O00142308,2025-07-07,buyer_remorse,13.89,0
R00025449,O00142310,2024-10-29,buyer_remorse,736.29,0
R00025450,O00142312,2024-09-09,order_cancelled,232.69,0
R00025451,O00142313,2025-12-10,not_as_described,10.93,0
R00025452,O00142315,2025-06-05,damaged_item,24.63,0
R00025453,O00142318,2024-10-31,buyer_remorse,4.95,0
R00025454,O00142319,2026-02-12,buyer_remorse,42.5,0
R00025455,O00142333,2024-12-03,not_as_described,144.36,0
R00025456,O00142342,2024-05-31,not_as_described,23.79,1
R00025457,O00142348,2025-09-13,order_cancelled,17.05,1
R00025458,O00142356,2024-10-02,not_as_described,54.99,0
R00025459,O00142360,2024-10-10,not_as_described,271.83,0
R00025460,O00142366,2025-05-02,buyer_remorse,200.5,0
R00025461,O00142368,2025-01-24,damaged_item,19.9,0
R00025462,O00142371,2024-12-14,damaged_item,59.53,0
R00025463,O00142372,2025-10-30,damaged_item,60.33,1
R00025464,O00142386,2026-02-15,buyer_remorse,33.54,1
R00025465,O00142389,2026-01-09,damaged_item,29.08,0
R00025466,O00142398,2025-01-01,order_cancelled,169.74,0
R00025467,O00142403,2025-10-06,damaged_item,24.54,0
R00025468,O00142404,2025-03-10,not_as_described,73.88,0
R00025469,O00142406,2025-12-07,late_delivery,176.83,1
R00025470,O00142408,2026-03-16,not_as_described,49.98,1
R00025471,O00142409,2025-03-12,order_cancelled,60.78,1
R00025472,O00142411,2025-08-19,not_as_described,33.12,0
R00025473,O00142431,2025-09-06,buyer_remorse,64.66,0
R00025474,O00142432,2025-07-27,buyer_remorse,81.61,0
R00025475,O00142436,2026-02-22,not_as_described,472.99,1
R00025476,O00142441,2025-06-14,not_as_described,12.32,0
R00025477,O00142447,2025-10-08,not_as_described,80.07,0
R00025478,O00142456,2025-04-09,buyer_remorse,119.62,1
R00025479,O00142462,2024-10-15,buyer_remorse,360.03,0
R00025480,O00142507,2025-03-03,damaged_item,14.09,0
R00025481,O00142508,2025-07-10,buyer_remorse,77.48,0
R00025482,O00142511,2025-08-05,damaged_item,54.97,0
R00025483,O00142526,2024-12-29,not_as_described,17.54,0
R00025484,O00142538,2025-12-05,damaged_item,319.19,0
R00025485,O00142545,2025-07-08,fraud_suspected,33.82,0
R00025486,O00142547,2025-03-07,fraud_suspected,85.2,1
R00025487,O00142558,2026-01-16,not_as_described,91.49,0
R00025488,O00142559,2025-12-14,buyer_remorse,37.97,0
R00025489,O00142561,2024-05-20,damaged_item,41.47,0
R00025490,O00142570,2025-10-11,not_as_described,164.24,1
R00025491,O00142575,2025-01-24,damaged_item,168.37,0
R00025492,O00142576,2025-06-17,damaged_item,70.01,1
R00025493,O00142577,2026-03-13,not_as_described,39.61,0
R00025494,O00142589,2025-12-05,buyer_remorse,27.0,0
R00025495,O00142591,2025-07-13,not_as_described,18.77,0
R00025496,O00142594,2025-07-20,not_as_described,24.97,0
R00025497,O00142601,2024-11-09,buyer_remorse,336.83,0
R00025498,O00142613,2025-11-18,buyer_remorse,55.57,1
R00025499,O00142619,2025-04-21,buyer_remorse,81.42,1
R00025500,O00142630,2026-01-30,buyer_remorse,12.01,0
R00025501,O00142632,2025-02-07,not_as_described,115.14,0
R00025502,O00142641,2024-11-22,not_as_described,65.65,1
R00025503,O00142642,2025-05-16,damaged_item,185.08,0
R00025504,O00142645,2025-10-01,buyer_remorse,45.02,0
R00025505,O00142647,2025-06-29,buyer_remorse,145.44,0
R00025506,O00142650,2025-09-23,order_cancelled,52.8,1
R00025507,O00142658,2024-06-09,buyer_remorse,33.47,0
R00025508,O00142661,2025-06-06,buyer_remorse,804.56,0
R00025509,O00142664,2025-01-26,buyer_remorse,54.21,1
R00025510,O00142665,2024-08-20,buyer_remorse,28.05,0
R00025511,O00142676,2025-11-21,order_cancelled,32.9,0
R00025512,O00142685,2025-07-26,not_as_described,111.01,0
R00025513,O00142689,2025-06-08,not_as_described,75.9,0
R00025514,O00142690,2026-03-04,buyer_remorse,60.22,0
R00025515,O00142691,2025-12-11,damaged_item,56.52,0
R00025516,O00142694,2026-02-08,not_as_described,59.54,0
R00025517,O00142698,2025-10-16,buyer_remorse,11.81,0
R00025518,O00142699,2026-01-01,order_cancelled,79.12,1
R00025519,O00142703,2024-11-28,buyer_remorse,82.13,0
R00025520,O00142705,2025-02-13,not_as_described,48.38,0
R00025521,O00142717,2025-10-27,order_cancelled,45.23,1
R00025522,O00142727,2024-11-16,order_cancelled,43.46,1
R00025523,O00142728,2025-09-28,not_as_described,44.47,0
R00025524,O00142736,2024-12-14,damaged_item,35.09,0
R00025525,O00142750,2024-07-26,damaged_item,51.88,0
R00025526,O00142751,2026-01-16,buyer_remorse,28.28,0
R00025527,O00142763,2025-03-05,buyer_remorse,423.81,0
R00025528,O00142767,2026-01-22,damaged_item,83.39,0
R00025529,O00142774,2026-02-02,not_as_described,39.89,0
R00025530,O00142779,2025-05-11,buyer_remorse,22.37,0
R00025531,O00142792,2025-11-20,damaged_item,10.81,0
R00025532,O00142807,2025-08-06,not_as_described,49.21,0
R00025533,O00142810,2025-08-06,damaged_item,12.66,0
R00025534,O00142816,2026-02-01,fraud_suspected,157.74,1
R00025535,O00142821,2025-05-19,fraud_suspected,91.05,0
R00025536,O00142822,2026-02-09,fraud_suspected,10.62,0
R00025537,O00142828,2025-06-06,fraud_suspected,104.39,0
R00025538,O00142835,2026-02-17,fraud_suspected,9.77,0
R00025539,O00142850,2024-07-21,not_as_described,5.43,0
R00025540,O00142852,2025-12-13,not_as_described,2.22,0
R00025541,O00142868,2024-09-23,not_as_described,73.24,0
R00025542,O00142873,2024-12-01,item_not_received,74.24,0
R00025543,O00142878,2025-05-08,damaged_item,156.13,0
R00025544,O00142879,2024-06-08,buyer_remorse,38.81,1
R00025545,O00142881,2025-03-05,not_as_described,64.37,0
R00025546,O00142882,2026-02-03,not_as_described,69.55,0
R00025547,O00142889,2025-11-23,damaged_item,9.62,0
R00025548,O00142897,2025-02-10,not_as_described,42.06,0
R00025549,O00142898,2025-05-22,damaged_item,16.52,0
R00025550,O00142900,2025-12-13,damaged_item,15.38,0
R00025551,O00142901,2025-07-05,damaged_item,64.73,0
R00025552,O00142908,2025-12-30,not_as_described,45.14,0
R00025553,O00142911,2025-08-11,not_as_described,36.27,0
R00025554,O00142913,2025-08-20,buyer_remorse,31.75,0
R00025555,O00142919,2025-11-03,buyer_remorse,1155.16,1
R00025556,O00142923,2025-07-14,order_cancelled,162.12,1
R00025557,O00142933,2025-11-25,order_cancelled,109.56,0
R00025558,O00142935,2025-03-15,not_as_described,210.9,0
R00025559,O00142939,2026-03-04,buyer_remorse,96.58,0
R00025560,O00142943,2025-04-13,not_as_described,59.5,0
R00025561,O00142944,2024-05-30,damaged_item,45.23,0
R00025562,O00142958,2025-08-20,order_cancelled,11.5,0
R00025563,O00142964,2025-09-22,not_as_described,289.1,0
R00025564,O00142965,2026-02-26,buyer_remorse,23.97,0
R00025565,O00142971,2024-10-23,buyer_remorse,50.49,0
R00025566,O00142976,2025-08-03,not_as_described,443.69,0
R00025567,O00142977,2025-12-03,buyer_remorse,126.52,1
R00025568,O00142982,2024-12-21,buyer_remorse,140.57,0
R00025569,O00142984,2026-01-21,damaged_item,247.71,0
R00025570,O00142985,2026-01-06,buyer_remorse,44.57,0
R00025571,O00142990,2025-03-27,buyer_remorse,8.09,0
R00025572,O00142993,2025-07-13,buyer_remorse,62.28,1
R00025573,O00142995,2025-01-06,buyer_remorse,58.07,1
R00025574,O00143002,2025-12-28,order_cancelled,47.92,1
R00025575,O00143007,2024-11-10,order_cancelled,122.95,1
R00025576,O00143013,2025-07-03,not_as_described,19.36,0
R00025577,O00143017,2026-01-13,damaged_item,550.59,1
R00025578,O00143030,2024-09-22,not_as_described,123.05,1
R00025579,O00143031,2024-05-25,damaged_item,22.91,0
R00025580,O00143032,2024-11-09,order_cancelled,31.12,1
R00025581,O00143038,2025-06-28,damaged_item,72.19,0
R00025582,O00143042,2025-09-21,not_as_described,21.7,0
R00025583,O00143045,2026-02-24,damaged_item,180.79,0
R00025584,O00143047,2026-01-26,not_as_described,278.67,1
R00025585,O00143052,2026-03-01,not_as_described,3.8,0
R00025586,O00143060,2024-11-30,buyer_remorse,48.18,0
R00025587,O00143065,2024-03-31,buyer_remorse,11.29,0
R00025588,O00143067,2024-12-31,buyer_remorse,155.53,1
R00025589,O00143077,2024-12-26,damaged_item,7.26,0
R00025590,O00143081,2025-08-12,buyer_remorse,67.27,1
R00025591,O00143083,2025-01-08,late_delivery,28.15,0
R00025592,O00143085,2025-10-12,not_as_described,38.01,0
R00025593,O00143091,2025-08-31,damaged_item,36.48,0
R00025594,O00143098,2026-01-23,not_as_described,6.03,0
R00025595,O00143105,2025-02-12,order_cancelled,64.84,1
R00025596,O00143113,2025-12-03,fraud_suspected,30.09,0
R00025597,O00143116,2025-02-25,item_not_received,138.84,1
R00025598,O00143123,2026-03-05,buyer_remorse,107.62,0
R00025599,O00143133,2025-11-10,not_as_described,78.05,0
R00025600,O00143136,2025-02-17,order_cancelled,98.87,0
R00025601,O00143141,2025-02-25,not_as_described,440.78,0
R00025602,O00143145,2026-02-23,not_as_described,79.84,0
R00025603,O00143161,2026-01-19,fraud_suspected,10.92,0
R00025604,O00143163,2026-01-28,fraud_suspected,75.35,0
R00025605,O00143174,2024-11-02,buyer_remorse,3.73,0
R00025606,O00143182,2025-08-27,damaged_item,785.46,1
R00025607,O00143183,2025-01-06,not_as_described,20.74,0
R00025608,O00143196,2025-11-16,order_cancelled,219.17,1
R00025609,O00143205,2026-01-22,damaged_item,13.24,0
R00025610,O00143206,2025-09-17,damaged_item,19.54,0
R00025611,O00143209,2024-10-07,buyer_remorse,41.62,0
R00025612,O00143211,2026-01-30,not_as_described,19.46,0
R00025613,O00143215,2024-05-31,not_as_described,92.62,1
R00025614,O00143217,2024-12-29,not_as_described,30.96,0
R00025615,O00143218,2024-09-04,not_as_described,13.25,0
R00025616,O00143220,2025-12-05,order_cancelled,82.19,1
R00025617,O00143236,2025-09-06,not_as_described,27.87,0
R00025618,O00143237,2025-07-27,damaged_item,106.09,1
R00025619,O00143243,2025-11-04,damaged_item,59.99,0
R00025620,O00143244,2025-08-27,order_cancelled,128.05,1
R00025621,O00143245,2025-10-31,damaged_item,68.22,0
R00025622,O00143248,2025-11-27,damaged_item,133.8,0
R00025623,O00143251,2025-08-28,not_as_described,156.89,0
R00025624,O00143258,2025-04-21,buyer_remorse,55.51,1
R00025625,O00143276,2025-06-23,order_cancelled,30.23,1
R00025626,O00143277,2025-03-02,fraud_suspected,30.67,0
R00025627,O00143279,2026-01-08,fraud_suspected,14.51,0
R00025628,O00143284,2026-02-25,fraud_suspected,35.71,0
R00025629,O00143294,2025-11-19,damaged_item,59.79,1
R00025630,O00143298,2025-01-25,order_cancelled,1085.96,1
R00025631,O00143323,2026-01-17,order_cancelled,36.27,0
R00025632,O00143336,2025-11-08,order_cancelled,116.58,1
R00025633,O00143337,2025-10-26,not_as_described,14.88,0
R00025634,O00143338,2025-11-11,damaged_item,20.81,0
R00025635,O00143339,2026-03-10,damaged_item,312.91,0
R00025636,O00143343,2025-08-01,damaged_item,179.45,0
R00025637,O00143346,2025-12-10,damaged_item,98.97,0
R00025638,O00143347,2026-01-14,damaged_item,15.77,0
R00025639,O00143352,2025-10-10,damaged_item,165.35,1
R00025640,O00143356,2025-12-12,not_as_described,135.19,0
R00025641,O00143358,2026-02-13,buyer_remorse,313.71,0
R00025642,O00143362,2025-07-29,buyer_remorse,85.38,0
R00025643,O00143366,2025-11-20,order_cancelled,152.17,1
R00025644,O00143378,2025-08-21,not_as_described,10.51,0
R00025645,O00143382,2025-02-23,not_as_described,325.77,0
R00025646,O00143389,2025-03-25,not_as_described,299.14,0
R00025647,O00143395,2025-06-26,buyer_remorse,105.97,0
R00025648,O00143397,2025-11-03,damaged_item,17.85,0
R00025649,O00143408,2025-11-23,order_cancelled,124.0,1
R00025650,O00143412,2024-11-13,fraud_suspected,3.59,0
R00025651,O00143413,2025-10-04,fraud_suspected,9.73,0
R00025652,O00143418,2025-09-25,fraud_suspected,17.48,0
R00025653,O00143419,2024-12-18,fraud_suspected,205.23,0
R00025654,O00143421,2024-12-20,fraud_suspected,23.23,0
R00025655,O00143430,2026-02-15,fraud_suspected,213.8,1
R00025656,O00143433,2025-04-20,fraud_suspected,73.69,0
R00025657,O00143434,2025-12-22,order_cancelled,27.35,1
R00025658,O00143436,2025-08-12,fraud_suspected,208.67,1
R00025659,O00143438,2024-06-04,order_cancelled,277.19,1
R00025660,O00143445,2024-07-08,fraud_suspected,49.53,0
R00025661,O00143451,2026-01-20,fraud_suspected,139.62,1
R00025662,O00143455,2026-01-06,not_as_described,34.13,0
R00025663,O00143457,2025-09-30,fraud_suspected,59.17,0
R00025664,O00143460,2025-10-31,fraud_suspected,201.98,0
R00025665,O00143462,2025-12-27,order_cancelled,474.22,1
R00025666,O00143471,2025-01-20,not_as_described,22.34,0
R00025667,O00143479,2025-09-19,order_cancelled,91.06,1
R00025668,O00143482,2024-09-14,damaged_item,32.69,0
R00025669,O00143491,2026-02-18,not_as_described,17.1,0
R00025670,O00143496,2025-08-27,damaged_item,319.34,1
R00025671,O00143502,2025-10-18,buyer_remorse,75.55,0
R00025672,O00143507,2024-09-29,order_cancelled,25.78,1
R00025673,O00143514,2026-01-30,buyer_remorse,32.32,0
R00025674,O00143520,2025-06-07,order_cancelled,52.59,1
R00025675,O00143527,2026-01-17,fraud_suspected,105.39,1
R00025676,O00143532,2025-02-07,fraud_suspected,28.48,0
R00025677,O00143540,2025-08-11,fraud_suspected,4.8,0
R00025678,O00143556,2026-02-18,damaged_item,25.07,0
R00025679,O00143561,2024-12-12,order_cancelled,45.48,1
R00025680,O00143565,2026-02-17,buyer_remorse,113.84,0
R00025681,O00143571,2025-09-05,damaged_item,50.71,0
R00025682,O00143575,2025-12-26,buyer_remorse,17.28,0
R00025683,O00143576,2025-07-13,damaged_item,97.27,0
R00025684,O00143579,2024-12-15,not_as_described,22.28,0
R00025685,O00143586,2025-04-01,not_as_described,987.71,1
R00025686,O00143589,2025-07-10,damaged_item,206.36,0
R00025687,O00143592,2026-01-16,not_as_described,80.51,0
R00025688,O00143603,2025-12-28,fraud_suspected,35.17,0
R00025689,O00143604,2025-11-17,fraud_suspected,85.05,0
R00025690,O00143605,2025-10-19,fraud_suspected,56.42,0
R00025691,O00143617,2025-11-19,fraud_suspected,312.26,0
R00025692,O00143629,2025-08-23,fraud_suspected,17.45,0
R00025693,O00143637,2025-06-18,not_as_described,28.74,1
R00025694,O00143638,2025-12-03,order_cancelled,192.59,1
R00025695,O00143641,2024-12-22,item_not_received,8.68,0
R00025696,O00143651,2024-09-10,not_as_described,478.93,1
R00025697,O00143654,2025-12-09,buyer_remorse,47.36,0
R00025698,O00143657,2025-11-06,not_as_described,6.95,0
R00025699,O00143669,2025-11-20,buyer_remorse,24.79,0
R00025700,O00143678,2025-06-03,not_as_described,66.78,1
R00025701,O00143684,2026-01-07,damaged_item,567.43,1
R00025702,O00143691,2025-05-27,buyer_remorse,27.89,0
R00025703,O00143694,2024-05-23,not_as_described,15.57,0
R00025704,O00143699,2024-12-20,order_cancelled,166.02,1
R00025705,O00143700,2025-11-22,not_as_described,197.44,0
R00025706,O00143703,2024-12-25,order_cancelled,112.28,1
R00025707,O00143712,2025-09-25,order_cancelled,314.48,0
R00025708,O00143723,2024-07-29,order_cancelled,4.87,0
R00025709,O00143729,2025-04-24,damaged_item,234.64,1
R00025710,O00143730,2025-08-25,not_as_described,32.82,0
R00025711,O00143731,2025-06-29,order_cancelled,255.89,1
R00025712,O00143739,2025-09-01,buyer_remorse,108.71,1
R00025713,O00143743,2024-06-06,buyer_remorse,103.53,0
R00025714,O00143756,2025-03-30,damaged_item,137.95,0
R00025715,O00143757,2024-10-06,buyer_remorse,58.92,0
R00025716,O00143788,2025-11-02,item_not_received,24.93,1
R00025717,O00143804,2026-02-05,not_as_described,59.75,0
R00025718,O00143807,2025-11-28,not_as_described,39.17,0
R00025719,O00143813,2025-09-27,not_as_described,24.32,1
R00025720,O00143818,2025-10-25,buyer_remorse,37.28,0
R00025721,O00143819,2025-08-10,buyer_remorse,30.21,0
R00025722,O00143823,2026-02-20,damaged_item,97.67,0
R00025723,O00143844,2025-10-16,not_as_described,22.94,0
R00025724,O00143845,2025-11-24,buyer_remorse,56.7,1
R00025725,O00143847,2025-12-04,buyer_remorse,80.35,1
R00025726,O00143848,2026-02-22,damaged_item,6.15,0
R00025727,O00143859,2026-03-13,buyer_remorse,70.68,1
R00025728,O00143860,2025-11-22,not_as_described,45.2,0
R00025729,O00143862,2025-09-26,buyer_remorse,395.27,1
R00025730,O00143911,2026-02-13,item_not_received,102.99,1
R00025731,O00143929,2024-11-12,not_as_described,25.93,0
R00025732,O00143931,2025-03-22,not_as_described,82.0,1
R00025733,O00143950,2025-12-29,fraud_suspected,79.32,0
R00025734,O00143951,2025-10-15,fraud_suspected,18.25,0
R00025735,O00143953,2025-12-16,order_cancelled,315.38,0
R00025736,O00143959,2025-04-04,fraud_suspected,26.28,0
R00025737,O00143961,2024-10-11,fraud_suspected,239.77,1
R00025738,O00143963,2025-07-15,fraud_suspected,44.39,0
R00025739,O00143964,2025-06-07,fraud_suspected,3.15,0
R00025740,O00143967,2026-01-10,order_cancelled,56.91,0
R00025741,O00143969,2026-02-06,buyer_remorse,45.54,0
R00025742,O00143970,2024-12-02,order_cancelled,132.82,0
R00025743,O00143984,2026-02-21,damaged_item,16.23,0
R00025744,O00143986,2025-11-14,fraud_suspected,63.47,0
R00025745,O00143987,2025-09-15,fraud_suspected,46.01,1
R00025746,O00143988,2025-10-02,order_cancelled,94.33,1
R00025747,O00143989,2026-02-12,fraud_suspected,109.33,1
R00025748,O00143996,2025-11-08,fraud_suspected,72.36,1
R00025749,O00144000,2025-08-07,fraud_suspected,23.84,0
R00025750,O00144002,2026-01-07,fraud_suspected,26.18,0
R00025751,O00144009,2025-03-16,order_cancelled,28.38,1
R00025752,O00144011,2025-06-06,damaged_item,24.77,0
R00025753,O00144021,2025-11-09,order_cancelled,233.55,1
R00025754,O00144024,2024-07-05,not_as_described,51.68,0
R00025755,O00144026,2024-08-13,not_as_described,31.97,0
R00025756,O00144027,2026-03-17,damaged_item,56.63,1
R00025757,O00144033,2024-10-04,order_cancelled,157.43,1
R00025758,O00144036,2025-05-03,not_as_described,184.99,0
R00025759,O00144041,2025-01-30,damaged_item,19.19,0
R00025760,O00144049,2025-05-12,buyer_remorse,349.27,0
R00025761,O00144059,2025-12-22,not_as_described,94.61,0
R00025762,O00144070,2024-04-28,not_as_described,35.02,1
R00025763,O00144075,2025-09-07,not_as_described,168.17,0
R00025764,O00144083,2026-01-29,damaged_item,9.1,0
R00025765,O00144084,2024-12-23,buyer_remorse,84.34,0
R00025766,O00144101,2025-05-14,not_as_described,115.75,0
R00025767,O00144106,2025-09-19,not_as_described,2.77,0
R00025768,O00144117,2025-11-05,not_as_described,92.97,0
R00025769,O00144119,2025-12-10,damaged_item,40.16,0
R00025770,O00144127,2025-05-06,damaged_item,43.8,0
R00025771,O00144128,2026-01-27,damaged_item,63.85,0
R00025772,O00144130,2025-12-01,buyer_remorse,97.1,1
R00025773,O00144131,2025-02-20,buyer_remorse,16.21,0
R00025774,O00144135,2024-07-28,order_cancelled,35.29,1
R00025775,O00144140,2026-03-06,damaged_item,12.38,0
R00025776,O00144146,2024-12-21,not_as_described,124.1,0
R00025777,O00144148,2025-01-30,not_as_described,111.8,0
R00025778,O00144154,2026-02-20,not_as_described,73.96,0
R00025779,O00144163,2024-11-09,order_cancelled,37.56,1
R00025780,O00144164,2024-06-30,buyer_remorse,12.33,0
R00025781,O00144169,2025-12-17,not_as_described,194.72,0
R00025782,O00144174,2024-05-26,buyer_remorse,32.37,0
R00025783,O00144187,2024-08-13,buyer_remorse,81.35,0
R00025784,O00144206,2025-10-28,buyer_remorse,52.04,1
R00025785,O00144210,2025-11-16,not_as_described,214.41,1
R00025786,O00144216,2025-12-22,not_as_described,28.41,0
R00025787,O00144227,2026-01-19,not_as_described,28.27,0
R00025788,O00144241,2025-12-21,late_delivery,318.06,1
R00025789,O00144242,2025-04-10,buyer_remorse,33.92,0
R00025790,O00144244,2024-12-10,damaged_item,28.75,0
R00025791,O00144246,2026-03-15,buyer_remorse,22.01,0
R00025792,O00144256,2026-02-06,not_as_described,10.59,0
R00025793,O00144264,2025-09-03,damaged_item,114.13,1
R00025794,O00144268,2025-01-19,not_as_described,15.64,0
R00025795,O00144270,2025-09-19,not_as_described,87.61,0
R00025796,O00144271,2025-03-09,damaged_item,88.71,0
R00025797,O00144272,2024-09-28,buyer_remorse,18.8,0
R00025798,O00144276,2025-10-22,damaged_item,21.01,0
R00025799,O00144285,2025-11-13,not_as_described,26.42,0
