dispute_id,order_id,dispute_date,dispute_reason,dispute_status,dispute_amount
D00021616,O00152495,2026-03-24,not_as_described,won_by_seller,53.49
D00021617,O00152505,2025-05-10,not_as_described,won_by_buyer,22.8
D00021618,O00152526,2025-05-23,damaged_item,won_by_seller,9.63
D00021619,O00152545,2025-01-15,item_not_received,won_by_seller,45.35
D00021620,O00152547,2026-01-21,item_not_received,won_by_buyer,40.74
D00021621,O00152549,2025-03-24,not_as_described,won_by_seller,154.71
D00021622,O00152551,2024-12-10,damaged_item,won_by_buyer,126.25
D00021623,O00152570,2025-12-23,not_as_described,won_by_buyer,23.06
D00021624,O00152593,2026-02-23,unauthorized_transaction,under_review,34.1
D00021625,O00152602,2025-10-12,not_as_described,won_by_seller,68.23
D00021626,O00152605,2025-07-26,unauthorized_transaction,won_by_seller,352.3
D00021627,O00152606,2025-04-18,damaged_item,won_by_seller,105.39
D00021628,O00152628,2025-08-15,unauthorized_transaction,won_by_seller,12.15
D00021629,O00152631,2025-11-10,item_not_received,won_by_seller,74.51
D00021630,O00152646,2026-03-04,item_not_received,won_by_seller,53.02
D00021631,O00152655,2025-09-01,not_as_described,won_by_buyer,58.99
D00021632,O00152657,2024-09-09,not_as_described,under_review,190.99
D00021633,O00152660,2025-10-30,unauthorized_transaction,under_review,523.39
D00021634,O00152672,2025-09-19,not_as_described,under_review,39.7
D00021635,O00152682,2025-05-05,item_not_received,under_review,59.29
D00021636,O00152687,2025-12-27,not_as_described,won_by_seller,63.21
D00021637,O00152693,2025-12-26,unauthorized_transaction,won_by_buyer,20.92
D00021638,O00152696,2025-06-26,unauthorized_transaction,under_review,26.85
D00021639,O00152705,2025-11-18,not_as_described,won_by_seller,30.72
D00021640,O00152713,2025-08-10,damaged_item,under_review,72.54
D00021641,O00152718,2025-04-18,unauthorized_transaction,under_review,168.65
D00021642,O00152724,2025-07-07,not_as_described,won_by_buyer,13.27
D00021643,O00152726,2026-02-03,not_as_described,won_by_seller,33.29
D00021644,O00152729,2025-10-23,unauthorized_transaction,won_by_seller,49.46
D00021645,O00152743,2026-02-24,unauthorized_transaction,won_by_buyer,116.79
D00021646,O00152755,2025-07-08,not_as_described,won_by_buyer,6.07
D00021647,O00152762,2025-12-26,item_not_received,won_by_buyer,11.55
D00021648,O00152765,2026-03-16,not_as_described,won_by_seller,198.06
D00021649,O00152782,2025-11-21,not_as_described,won_by_seller,456.41
D00021650,O00152783,2024-11-29,unauthorized_transaction,won_by_buyer,497.91
D00021651,O00152784,2024-06-30,not_as_described,won_by_seller,122.66
D00021652,O00152795,2024-09-20,unauthorized_transaction,won_by_seller,17.49
D00021653,O00152797,2025-10-07,late_delivery,won_by_buyer,45.51
D00021654,O00152812,2025-10-16,item_not_received,won_by_seller,41.62
D00021655,O00152817,2026-03-20,item_not_received,under_review,81.03
D00021656,O00152823,2026-03-23,item_not_received,won_by_buyer,248.07
D00021657,O00152825,2024-09-21,damaged_item,under_review,29.07
D00021658,O00152827,2025-11-05,refund_not_processed,won_by_buyer,35.71
D00021659,O00152828,2026-03-07,not_as_described,won_by_seller,55.88
D00021660,O00152846,2025-07-12,unauthorized_transaction,won_by_buyer,27.05
D00021661,O00152847,2025-08-11,not_as_described,under_review,110.99
D00021662,O00152851,2025-06-01,item_not_received,under_review,9.62
D00021663,O00152856,2025-12-24,unauthorized_transaction,won_by_seller,364.04
D00021664,O00152884,2024-04-23,not_as_described,under_review,51.35
D00021665,O00152892,2025-01-30,damaged_item,won_by_buyer,53.27
D00021666,O00152908,2025-03-10,unauthorized_transaction,won_by_seller,60.82
D00021667,O00152939,2025-08-09,item_not_received,won_by_seller,42.8
D00021668,O00152940,2025-11-29,not_as_described,won_by_buyer,47.8
D00021669,O00152951,2026-04-10,not_as_described,under_review,45.92
D00021670,O00152955,2024-03-30,unauthorized_transaction,won_by_seller,29.93
D00021671,O00152964,2025-12-19,refund_not_processed,won_by_seller,21.18
D00021672,O00152965,2024-12-17,unauthorized_transaction,won_by_buyer,20.72
D00021673,O00152970,2025-01-19,not_as_described,under_review,5.27
D00021674,O00152973,2024-11-30,not_as_described,won_by_buyer,37.3
D00021675,O00152974,2024-04-14,not_as_described,won_by_buyer,22.15
D00021676,O00152978,2025-10-02,item_not_received,won_by_buyer,315.01
D00021677,O00152981,2024-10-04,unauthorized_transaction,under_review,33.64
D00021678,O00152983,2025-10-23,unauthorized_transaction,under_review,190.33
D00021679,O00152985,2024-03-24,refund_not_processed,won_by_seller,24.1
D00021680,O00152997,2025-07-03,unauthorized_transaction,won_by_buyer,34.74
D00021681,O00152998,2025-12-24,item_not_received,won_by_buyer,317.83
D00021682,O00153001,2024-11-24,unauthorized_transaction,won_by_buyer,23.76
D00021683,O00153003,2024-12-06,unauthorized_transaction,won_by_buyer,55.92
D00021684,O00153009,2025-10-08,damaged_item,under_review,53.31
D00021685,O00153019,2025-11-22,damaged_item,won_by_seller,71.52
D00021686,O00153024,2025-01-14,not_as_described,won_by_seller,60.87
D00021687,O00153028,2025-03-30,item_not_received,won_by_seller,1046.44
D00021688,O00153029,2024-12-17,refund_not_processed,under_review,63.66
D00021689,O00153044,2025-03-22,item_not_received,under_review,30.25
D00021690,O00153045,2025-05-08,item_not_received,under_review,9.11
D00021691,O00153046,2025-06-11,not_as_described,won_by_buyer,141.8
D00021692,O00153071,2024-11-06,damaged_item,won_by_buyer,106.75
D00021693,O00153092,2025-09-15,not_as_described,under_review,71.77
D00021694,O00153098,2026-01-02,item_not_received,won_by_seller,33.84
D00021695,O00153104,2025-05-19,unauthorized_transaction,won_by_buyer,61.57
D00021696,O00153109,2025-03-22,item_not_received,under_review,13.67
D00021697,O00153113,2025-02-22,unauthorized_transaction,won_by_buyer,54.2
D00021698,O00153119,2025-11-21,not_as_described,won_by_seller,105.4
D00021699,O00153121,2026-01-15,item_not_received,won_by_buyer,120.09
D00021700,O00153124,2026-01-20,not_as_described,won_by_seller,8.84
D00021701,O00153142,2025-04-03,damaged_item,won_by_seller,171.29
D00021702,O00153144,2026-02-12,item_not_received,under_review,309.02
D00021703,O00153145,2025-08-25,damaged_item,won_by_seller,351.91
D00021704,O00153146,2025-10-09,damaged_item,won_by_seller,27.97
D00021705,O00153152,2025-04-29,unauthorized_transaction,under_review,13.11
D00021706,O00153157,2025-08-05,unauthorized_transaction,won_by_buyer,340.12
D00021707,O00153158,2025-06-11,unauthorized_transaction,under_review,22.54
D00021708,O00153159,2025-09-30,not_as_described,won_by_buyer,65.75
D00021709,O00153174,2025-02-20,not_as_described,won_by_seller,30.31
D00021710,O00153175,2025-08-25,not_as_described,won_by_seller,52.08
D00021711,O00153183,2026-03-11,unauthorized_transaction,under_review,210.69
D00021712,O00153186,2026-01-04,not_as_described,under_review,22.94
D00021713,O00153194,2024-08-15,refund_not_processed,won_by_seller,28.96
D00021714,O00153212,2025-07-17,not_as_described,won_by_buyer,17.41
D00021715,O00153223,2026-04-07,refund_not_processed,under_review,79.13
D00021716,O00153227,2026-03-16,not_as_described,won_by_buyer,38.77
D00021717,O00153234,2024-11-13,unauthorized_transaction,won_by_seller,17.87
D00021718,O00153238,2025-04-13,item_not_received,won_by_seller,9.87
D00021719,O00153242,2025-07-16,unauthorized_transaction,won_by_buyer,38.36
D00021720,O00153247,2024-05-22,not_as_described,won_by_buyer,78.8
D00021721,O00153253,2026-04-11,unauthorized_transaction,under_review,121.52
D00021722,O00153254,2026-01-09,not_as_described,won_by_seller,311.6
D00021723,O00153256,2025-10-10,not_as_described,under_review,143.6
D00021724,O00153261,2024-08-22,damaged_item,won_by_buyer,45.48
D00021725,O00153264,2025-07-28,item_not_received,under_review,135.28
D00021726,O00153273,2024-05-30,not_as_described,under_review,41.62
D00021727,O00153290,2024-09-30,not_as_described,won_by_seller,61.68
D00021728,O00153298,2025-12-26,unauthorized_transaction,won_by_seller,17.26
D00021729,O00153299,2024-10-22,item_not_received,under_review,78.44
D00021730,O00153309,2026-03-28,item_not_received,under_review,130.66
D00021731,O00153310,2025-10-15,not_as_described,under_review,126.2
D00021732,O00153314,2026-01-17,not_as_described,under_review,49.22
D00021733,O00153321,2025-01-12,item_not_received,won_by_buyer,55.7
D00021734,O00153322,2025-12-08,item_not_received,won_by_buyer,105.79
D00021735,O00153328,2025-12-09,unauthorized_transaction,won_by_seller,28.45
D00021736,O00153335,2026-01-31,not_as_described,under_review,377.6
D00021737,O00153342,2026-03-04,unauthorized_transaction,won_by_seller,5.34
D00021738,O00153346,2025-01-13,unauthorized_transaction,won_by_buyer,113.32
D00021739,O00153370,2026-03-13,not_as_described,under_review,49.19
D00021740,O00153374,2025-09-10,refund_not_processed,won_by_buyer,99.47
D00021741,O00153376,2025-11-11,refund_not_processed,under_review,14.94
D00021742,O00153397,2025-10-26,refund_not_processed,under_review,17.17
D00021743,O00153402,2024-11-07,damaged_item,won_by_buyer,45.57
D00021744,O00153403,2025-09-12,item_not_received,under_review,38.57
D00021745,O00153406,2025-10-03,unauthorized_transaction,won_by_buyer,26.01
D00021746,O00153408,2025-12-29,damaged_item,won_by_seller,273.39
D00021747,O00153423,2025-02-07,not_as_described,won_by_buyer,6.94
D00021748,O00153428,2025-03-27,not_as_described,won_by_seller,328.35
D00021749,O00153431,2026-02-03,unauthorized_transaction,won_by_buyer,45.03
D00021750,O00153433,2026-01-01,unauthorized_transaction,under_review,31.94
D00021751,O00153437,2025-10-16,item_not_received,won_by_seller,115.76
D00021752,O00153439,2025-11-04,not_as_described,won_by_buyer,20.47
D00021753,O00153444,2025-09-27,not_as_described,under_review,98.84
D00021754,O00153449,2025-08-12,not_as_described,won_by_seller,28.58
D00021755,O00153456,2026-01-17,item_not_received,won_by_buyer,53.33
D00021756,O00153466,2026-03-11,unauthorized_transaction,won_by_seller,25.87
D00021757,O00153468,2026-04-18,not_as_described,under_review,33.9
D00021758,O00153469,2025-01-05,item_not_received,won_by_buyer,113.98
D00021759,O00153473,2025-02-17,item_not_received,under_review,20.44
D00021760,O00153486,2025-12-14,item_not_received,won_by_buyer,20.19
D00021761,O00153494,2025-06-20,refund_not_processed,under_review,31.53
D00021762,O00153496,2025-12-11,damaged_item,won_by_buyer,124.03
D00021763,O00153509,2026-03-14,not_as_described,under_review,187.04
D00021764,O00153511,2026-02-10,not_as_described,under_review,17.21
D00021765,O00153514,2025-10-12,refund_not_processed,under_review,41.6
D00021766,O00153530,2026-01-29,damaged_item,under_review,129.95
D00021767,O00153533,2025-02-28,refund_not_processed,won_by_seller,100.87
D00021768,O00153538,2026-03-09,item_not_received,won_by_seller,31.51
D00021769,O00153541,2026-02-25,not_as_described,won_by_seller,53.03
D00021770,O00153552,2025-03-02,item_not_received,under_review,73.58
D00021771,O00153556,2026-03-11,damaged_item,won_by_seller,105.78
D00021772,O00153557,2025-11-27,damaged_item,won_by_buyer,65.45
D00021773,O00153559,2025-12-21,damaged_item,won_by_buyer,8.52
D00021774,O00153566,2024-12-10,item_not_received,won_by_buyer,91.26
D00021775,O00153575,2025-09-28,not_as_described,won_by_seller,56.22
D00021776,O00153584,2025-06-30,not_as_described,won_by_seller,30.32
D00021777,O00153596,2025-05-20,refund_not_processed,under_review,19.45
D00021778,O00153609,2025-03-15,unauthorized_transaction,won_by_buyer,55.98
D00021779,O00153610,2024-12-18,item_not_received,won_by_buyer,106.84
D00021780,O00153612,2025-09-04,late_delivery,won_by_seller,92.35
D00021781,O00153614,2025-12-05,damaged_item,under_review,55.06
D00021782,O00153616,2026-02-20,damaged_item,won_by_buyer,197.4
D00021783,O00153627,2025-12-22,damaged_item,won_by_seller,159.56
D00021784,O00153637,2026-04-04,refund_not_processed,won_by_buyer,15.14
D00021785,O00153638,2025-12-01,item_not_received,won_by_buyer,96.04
D00021786,O00153661,2024-08-28,unauthorized_transaction,won_by_seller,40.4
D00021787,O00153666,2025-04-02,unauthorized_transaction,won_by_seller,65.5
D00021788,O00153688,2025-05-31,unauthorized_transaction,under_review,268.76
D00021789,O00153698,2025-08-12,damaged_item,won_by_buyer,61.11
D00021790,O00153707,2026-01-11,item_not_received,won_by_buyer,323.89
D00021791,O00153709,2025-12-23,item_not_received,won_by_buyer,63.06
D00021792,O00153710,2025-12-09,item_not_received,won_by_buyer,73.53
D00021793,O00153716,2025-06-07,not_as_described,won_by_seller,15.71
D00021794,O00153725,2024-09-12,unauthorized_transaction,won_by_buyer,160.51
D00021795,O00153731,2025-02-01,not_as_described,won_by_buyer,46.37
D00021796,O00153732,2025-12-26,unauthorized_transaction,won_by_seller,85.5
D00021797,O00153738,2025-11-22,not_as_described,won_by_seller,24.62
D00021798,O00153743,2025-09-08,item_not_received,won_by_seller,168.05
D00021799,O00153749,2026-03-23,item_not_received,under_review,56.01
D00021800,O00153772,2026-03-13,damaged_item,won_by_seller,30.57
D00021801,O00153792,2025-06-14,item_not_received,won_by_seller,50.43
D00021802,O00153799,2025-05-31,unauthorized_transaction,won_by_seller,127.72
D00021803,O00153807,2024-08-20,damaged_item,won_by_seller,25.79
D00021804,O00153816,2024-10-11,unauthorized_transaction,won_by_buyer,26.33
D00021805,O00153819,2024-08-16,not_as_described,won_by_buyer,155.94
D00021806,O00153843,2026-03-19,unauthorized_transaction,won_by_buyer,413.74
D00021807,O00153846,2024-09-17,damaged_item,won_by_seller,200.22
D00021808,O00153851,2025-10-22,item_not_received,won_by_buyer,9.64
D00021809,O00153858,2026-01-23,item_not_received,won_by_seller,56.49
D00021810,O00153861,2026-02-21,item_not_received,under_review,71.55
D00021811,O00153871,2025-04-03,unauthorized_transaction,won_by_seller,119.12
D00021812,O00153893,2026-02-15,unauthorized_transaction,won_by_buyer,50.91
D00021813,O00153894,2025-11-15,unauthorized_transaction,won_by_buyer,24.06
D00021814,O00153896,2025-11-19,unauthorized_transaction,under_review,114.84
D00021815,O00153906,2025-12-08,late_delivery,won_by_buyer,64.2
D00021816,O00153908,2025-11-20,not_as_described,under_review,212.22
D00021817,O00153913,2026-01-03,unauthorized_transaction,won_by_buyer,151.62
D00021818,O00153918,2026-02-28,refund_not_processed,under_review,103.3
D00021819,O00153928,2025-10-26,item_not_received,won_by_buyer,33.05
D00021820,O00153940,2025-07-07,not_as_described,won_by_buyer,12.27
D00021821,O00153945,2024-05-18,not_as_described,under_review,223.02
D00021822,O00153966,2024-06-21,not_as_described,won_by_seller,19.0
D00021823,O00153970,2025-02-06,not_as_described,won_by_seller,44.77
D00021824,O00153976,2024-03-18,item_not_received,under_review,229.02
D00021825,O00153982,2026-03-21,unauthorized_transaction,won_by_buyer,34.24
D00021826,O00153984,2025-11-18,item_not_received,won_by_buyer,289.71
D00021827,O00153988,2026-01-28,damaged_item,won_by_seller,87.85
D00021828,O00153996,2025-06-08,not_as_described,won_by_seller,32.44
D00021829,O00154006,2026-02-11,item_not_received,won_by_buyer,104.73
D00021830,O00154015,2025-10-25,not_as_described,under_review,26.32
D00021831,O00154017,2025-06-21,unauthorized_transaction,won_by_seller,20.19
D00021832,O00154021,2025-12-30,item_not_received,won_by_seller,3.0
D00021833,O00154033,2025-04-06,refund_not_processed,won_by_seller,188.45
D00021834,O00154036,2025-02-15,damaged_item,under_review,22.35
D00021835,O00154039,2024-12-03,item_not_received,won_by_buyer,167.6
D00021836,O00154055,2025-09-21,not_as_described,won_by_buyer,207.54
D00021837,O00154059,2025-01-12,refund_not_processed,won_by_seller,14.38
D00021838,O00154070,2025-03-09,damaged_item,won_by_buyer,42.53
D00021839,O00154073,2026-02-09,unauthorized_transaction,under_review,112.71
D00021840,O00154093,2025-11-13,not_as_described,won_by_seller,13.93
D00021841,O00154098,2025-08-08,not_as_described,won_by_buyer,192.91
D00021842,O00154105,2026-02-16,damaged_item,won_by_buyer,35.84
D00021843,O00154113,2025-09-19,unauthorized_transaction,under_review,27.61
D00021844,O00154133,2024-08-13,not_as_described,won_by_seller,67.6
D00021845,O00154139,2025-06-14,refund_not_processed,won_by_buyer,46.37
D00021846,O00154144,2024-07-23,not_as_described,won_by_buyer,52.41
D00021847,O00154156,2025-10-24,refund_not_processed,won_by_seller,137.16
D00021848,O00154157,2024-10-30,item_not_received,under_review,8.93
D00021849,O00154158,2026-01-29,late_delivery,under_review,31.75
D00021850,O00154164,2025-07-21,refund_not_processed,won_by_seller,33.09
D00021851,O00154170,2024-06-30,not_as_described,under_review,12.63
D00021852,O00154176,2025-11-08,item_not_received,won_by_buyer,291.23
D00021853,O00154188,2025-06-01,unauthorized_transaction,under_review,106.07
D00021854,O00154195,2024-12-15,unauthorized_transaction,under_review,180.71
D00021855,O00154198,2025-11-26,unauthorized_transaction,won_by_buyer,99.99
D00021856,O00154199,2025-09-13,not_as_described,won_by_seller,48.63
D00021857,O00154202,2025-05-06,unauthorized_transaction,won_by_buyer,21.27
D00021858,O00154214,2026-03-04,item_not_received,won_by_buyer,141.91
D00021859,O00154228,2025-10-18,item_not_received,under_review,141.2
D00021860,O00154232,2025-06-29,item_not_received,won_by_seller,46.85
