product_id,seller_id,category,subcategory,list_price,estimated_cost,shipping_cost_proxy
P0017807,S01039,Electronics,Computers,255.2,219.54,6.27
P0017808,S01039,Electronics,Accessories,247.14,211.85,8.65
P0017809,S01040,Home,Furniture,65.98,41.99,7.93
P0017810,S01040,Home,Storage,138.46,76.09,9.45
P0017811,S01040,Home,Storage,101.0,55.81,7.88
P0017812,S01040,Electronics,Computers,184.09,134.67,9.22
P0017813,S01040,Home,Kitchen,69.12,37.34,8.69
P0017814,S01040,Home,Storage,56.21,36.85,10.09
P0017815,S01040,Home,Storage,34.52,18.77,8.41
P0017816,S01040,Home,Decor,105.76,63.49,10.82
P0017817,S01040,Home,Storage,99.75,56.51,7.64
P0017818,S01040,Home,Decor,126.05,70.76,8.67
P0017819,S01040,Home,Furniture,88.4,56.59,11.03
P0017820,S01040,Home,Storage,74.54,42.13,7.92
P0017821,S01041,Electronics,Computers,265.91,197.82,6.88
P0017822,S01041,Electronics,Phones,268.57,193.48,7.62
P0017823,S01041,Electronics,Phones,811.64,559.4,7.55
P0017824,S01041,Electronics,Computers,285.8,222.01,9.2
P0017825,S01041,Electronics,Audio,333.92,262.19,9.36
P0017826,S01041,Electronics,Phones,119.4,87.43,7.18
P0017827,S01041,Electronics,Audio,220.66,162.9,7.14
P0017828,S01041,Electronics,Phones,207.15,137.26,7.13
P0017829,S01041,Electronics,Accessories,476.32,348.04,9.38
P0017830,S01042,Sports,Fitness,83.12,46.06,7.46
P0017831,S01042,Sports,Fitness,49.58,23.59,8.03
P0017832,S01042,Sports,Team Sports,80.38,45.84,6.57
P0017833,S01042,Sports,Fitness,105.22,59.8,7.32
P0017834,S01042,Digital Goods,Gaming,93.39,41.07,0.91
P0017835,S01042,Sports,Cycling,53.27,30.19,5.95
P0017836,S01042,Sports,Team Sports,60.93,33.94,7.24
P0017837,S01042,Fashion,Shoes,60.73,27.76,5.27
P0017838,S01042,Sports,Outdoor,77.82,42.71,5.32
P0017839,S01042,Sports,Fitness,86.16,45.21,5.51
P0017840,S01042,Sports,Outdoor,85.05,47.56,6.53
P0017841,S01042,Toys,STEM,33.88,18.13,3.77
P0017842,S01042,Sports,Fitness,51.42,28.94,5.56
P0017843,S01042,Toys,Educational,21.04,11.52,5.27
P0017844,S01042,Sports,Fitness,61.25,32.85,5.51
P0017845,S01042,Sports,Fitness,86.3,44.77,7.63
P0017846,S01042,Sports,Fitness,111.95,74.82,7.18
P0017847,S01042,Sports,Outdoor,91.8,48.42,5.41
P0017848,S01042,Electronics,Computers,224.34,167.76,6.64
P0017849,S01042,Beauty,Wellness,78.68,36.59,2.72
P0017850,S01042,Electronics,Audio,375.49,297.52,9.07
P0017851,S01042,Fashion,Shoes,73.48,29.83,3.59
P0017852,S01042,Sports,Fitness,93.6,52.28,5.76
P0017853,S01043,Electronics,Accessories,238.09,186.87,7.95
P0017854,S01043,Home,Storage,81.38,43.83,8.02
P0017855,S01043,Electronics,Audio,244.02,154.93,8.72
P0017856,S01043,Toys,Educational,58.17,30.52,5.21
P0017857,S01043,Electronics,Accessories,219.3,157.06,6.74
P0017858,S01043,Electronics,Audio,332.94,241.12,6.64
P0017859,S01043,Electronics,Phones,245.37,162.4,7.18
P0017860,S01043,Electronics,Phones,366.97,255.65,9.44
P0017861,S01044,Electronics,Audio,178.02,134.89,9.3
P0017862,S01044,Electronics,Computers,206.39,164.16,8.43
P0017863,S01044,Electronics,Phones,179.07,165.7,6.7
P0017864,S01044,Electronics,Audio,275.54,213.82,6.77
P0017865,S01044,Electronics,Computers,446.02,355.43,8.06
P0017866,S01044,Electronics,Audio,200.07,168.62,9.23
P0017867,S01044,Beauty,Wellness,17.73,11.26,2.79
P0017868,S01044,Electronics,Computers,383.64,290.47,6.54
P0017869,S01044,Electronics,Audio,194.75,153.99,8.59
P0017870,S01044,Electronics,Accessories,226.12,200.96,7.27
P0017871,S01044,Electronics,Audio,221.32,182.24,8.61
P0017872,S01044,Electronics,Accessories,202.35,169.32,6.34
P0017873,S01045,Grocery,Household,22.61,13.83,2.92
P0017874,S01045,Grocery,Pantry,24.5,17.96,3.46
P0017875,S01045,Grocery,Snacks,18.75,12.17,2.87
P0017876,S01045,Grocery,Household,13.26,9.55,2.62
P0017877,S01045,Beauty,Wellness,30.23,15.16,2.96
P0017878,S01045,Grocery,Household,22.51,14.66,2.52
P0017879,S01045,Grocery,Beverages,18.59,11.53,2.24
P0017880,S01045,Grocery,Pantry,14.26,9.5,3.04
P0017881,S01045,Grocery,Snacks,31.3,20.77,2.68
P0017882,S01045,Grocery,Pantry,27.41,17.55,2.65
P0017883,S01045,Fashion,Men,74.32,33.1,5.2
P0017884,S01045,Grocery,Beverages,26.0,17.98,2.87
P0017885,S01046,Beauty,Hair,78.3,40.96,2.65
P0017886,S01046,Beauty,Wellness,25.62,12.32,2.8
P0017887,S01046,Beauty,Wellness,116.28,52.28,3.73
P0017888,S01046,Digital Goods,Gaming,38.97,14.42,0.81
P0017889,S01046,Beauty,Makeup,15.33,6.69,3.59
P0017890,S01046,Beauty,Hair,33.16,16.35,3.47
P0017891,S01046,Beauty,Makeup,45.04,22.04,3.3
P0017892,S01046,Beauty,Skincare,35.46,18.36,3.11
P0017893,S01046,Beauty,Makeup,36.95,17.99,3.49
P0017894,S01047,Sports,Cycling,98.19,63.88,5.22
P0017895,S01047,Sports,Outdoor,145.66,91.21,7.7
P0017896,S01047,Sports,Cycling,80.25,57.06,6.72
P0017897,S01047,Sports,Fitness,77.72,54.26,5.32
P0017898,S01047,Digital Goods,Courses,99.86,48.0,1.01
P0017899,S01047,Electronics,Phones,424.08,321.26,8.52
P0017900,S01047,Sports,Team Sports,155.54,84.25,5.41
P0017901,S01047,Sports,Fitness,136.13,85.69,6.59
P0017902,S01047,Sports,Fitness,90.19,61.03,5.55
P0017903,S01047,Sports,Cycling,92.54,60.29,5.67
P0017904,S01047,Sports,Cycling,59.4,37.18,5.79
P0017905,S01048,Grocery,Household,26.53,18.85,2.39
P0017906,S01048,Electronics,Computers,365.48,265.74,6.27
P0017907,S01048,Fashion,Men,30.49,14.24,5.06
P0017908,S01048,Fashion,Shoes,66.96,33.26,4.45
P0017909,S01048,Fashion,Accessories,43.86,20.04,4.07
P0017910,S01048,Fashion,Women,32.61,12.61,5.41
P0017911,S01048,Fashion,Accessories,62.3,28.55,4.02
P0017912,S01048,Fashion,Men,69.63,34.42,3.85
P0017913,S01048,Beauty,Hair,52.56,29.27,2.55
P0017914,S01049,Digital Goods,Software,51.82,24.37,0.99
P0017915,S01049,Digital Goods,Courses,122.02,47.83,1.0
P0017916,S01049,Digital Goods,Software,71.09,26.74,0.99
P0017917,S01049,Home,Decor,40.07,24.77,8.41
P0017918,S01049,Digital Goods,Software,71.37,33.14,0.88
P0017919,S01049,Electronics,Accessories,300.09,232.06,7.66
P0017920,S01049,Digital Goods,Gaming,43.28,16.2,1.03
P0017921,S01049,Digital Goods,Courses,76.14,28.76,1.03
P0017922,S01049,Digital Goods,Software,72.26,26.74,1.01
P0017923,S01049,Digital Goods,Subscriptions,74.0,27.38,0.9
P0017924,S01049,Digital Goods,Gaming,72.4,28.09,0.74
P0017925,S01050,Home,Kitchen,57.05,36.13,7.38
P0017926,S01050,Toys,Puzzles,23.61,11.65,4.22
P0017927,S01050,Digital Goods,Courses,26.2,9.88,0.68
P0017928,S01050,Digital Goods,Subscriptions,57.81,22.75,0.83
P0017929,S01050,Digital Goods,Software,53.58,25.45,0.9
P0017930,S01050,Electronics,Accessories,140.72,112.14,9.0
P0017931,S01050,Grocery,Household,26.19,16.25,2.31
P0017932,S01050,Digital Goods,Software,53.49,22.06,1.03
P0017933,S01050,Digital Goods,Subscriptions,58.67,21.71,0.81
P0017934,S01050,Digital Goods,Software,76.42,30.77,1.03
P0017935,S01050,Digital Goods,Courses,136.77,50.6,0.76
P0017936,S01050,Digital Goods,Subscriptions,41.22,17.57,0.79
P0017937,S01050,Digital Goods,Subscriptions,65.14,27.52,0.88
P0017938,S01050,Digital Goods,Gaming,73.13,27.06,0.84
P0017939,S01050,Digital Goods,Courses,80.18,29.67,0.75
P0017940,S01050,Digital Goods,Subscriptions,61.13,23.43,0.79
P0017941,S01050,Digital Goods,Gaming,80.36,29.73,0.9
P0017942,S01050,Electronics,Phones,249.65,182.59,8.55
P0017943,S01050,Digital Goods,Courses,123.86,45.83,0.96
P0017944,S01050,Digital Goods,Subscriptions,208.5,88.44,0.92
P0017945,S01051,Fashion,Men,95.85,46.19,4.38
P0017946,S01051,Home,Decor,124.86,66.22,8.57
P0017947,S01051,Home,Furniture,52.97,29.19,10.62
P0017948,S01051,Home,Decor,149.7,79.25,9.7
P0017949,S01051,Grocery,Beverages,13.64,9.18,2.91
P0017950,S01051,Home,Furniture,94.56,54.94,7.84
P0017951,S01051,Home,Storage,113.05,60.85,8.37
P0017952,S01051,Home,Furniture,103.44,56.27,9.55
P0017953,S01051,Home,Furniture,219.62,130.12,8.6
P0017954,S01051,Toys,STEM,33.36,17.86,3.98
P0017955,S01051,Home,Kitchen,112.96,66.31,9.6
P0017956,S01051,Beauty,Hair,25.9,13.01,3.39
P0017957,S01051,Home,Kitchen,136.67,73.31,7.91
P0017958,S01051,Home,Storage,81.18,47.14,9.52
P0017959,S01051,Home,Kitchen,54.85,26.3,10.97
P0017960,S01051,Home,Storage,88.12,48.89,7.57
P0017961,S01051,Home,Decor,81.78,47.19,7.55
P0017962,S01051,Home,Kitchen,119.29,71.03,10.59
P0017963,S01051,Home,Furniture,131.07,75.99,10.78
P0017964,S01051,Home,Kitchen,82.2,42.5,11.19
P0017965,S01051,Home,Decor,85.57,46.15,7.93
P0017966,S01051,Home,Furniture,156.45,102.59,9.01
P0017967,S01051,Home,Kitchen,42.52,24.47,10.31
P0017968,S01052,Grocery,Pantry,15.94,12.91,3.3
P0017969,S01052,Grocery,Pantry,16.9,11.28,3.13
P0017970,S01052,Grocery,Pantry,34.67,23.5,3.06
P0017971,S01052,Toys,Action Figures,54.83,30.48,4.48
P0017972,S01052,Grocery,Household,21.93,16.17,3.2
P0017973,S01052,Grocery,Pantry,31.2,22.42,2.59
P0017974,S01052,Grocery,Beverages,30.24,24.92,3.45
P0017975,S01052,Grocery,Household,22.45,16.08,2.46
P0017976,S01052,Grocery,Household,21.33,16.31,2.58
P0017977,S01052,Grocery,Household,18.25,13.77,2.48
P0017978,S01052,Grocery,Pantry,22.26,17.08,3.4
P0017979,S01052,Digital Goods,Subscriptions,25.77,11.62,0.98
P0017980,S01052,Home,Decor,82.75,55.77,11.2
P0017981,S01052,Grocery,Pantry,18.11,13.05,3.25
P0017982,S01052,Grocery,Pantry,17.71,12.54,3.35
P0017983,S01052,Grocery,Household,28.65,20.23,2.94
P0017984,S01052,Grocery,Household,20.35,15.43,3.21
P0017985,S01052,Grocery,Household,21.42,15.11,2.71
P0017986,S01052,Grocery,Pantry,25.08,15.92,2.51
P0017987,S01052,Grocery,Pantry,16.82,11.76,3.07
P0017988,S01052,Toys,Puzzles,66.81,37.27,3.62
P0017989,S01052,Grocery,Pantry,23.92,16.24,3.07
P0017990,S01052,Grocery,Beverages,28.67,21.36,3.27
P0017991,S01052,Grocery,Pantry,25.95,18.82,2.25
P0017992,S01052,Grocery,Snacks,13.12,10.0,2.91
P0017993,S01052,Grocery,Pantry,23.13,16.1,3.31
P0017994,S01053,Grocery,Household,18.07,11.83,3.3
P0017995,S01053,Grocery,Snacks,28.49,17.43,3.2
P0017996,S01053,Grocery,Snacks,19.61,13.02,3.05
P0017997,S01053,Grocery,Pantry,29.82,19.93,2.97
P0017998,S01053,Sports,Cycling,68.93,39.37,5.5
P0017999,S01053,Grocery,Household,23.0,15.75,2.61
P0018000,S01053,Grocery,Pantry,18.38,13.63,3.4
P0018001,S01053,Grocery,Beverages,22.45,16.59,2.3
P0018002,S01053,Grocery,Snacks,17.11,11.65,3.39
P0018003,S01053,Grocery,Beverages,25.05,17.3,2.75
P0018004,S01053,Grocery,Snacks,31.41,21.09,3.33
P0018005,S01053,Grocery,Household,25.06,16.59,2.79
P0018006,S01054,Sports,Team Sports,124.93,74.07,5.55
P0018007,S01054,Beauty,Skincare,31.09,15.04,3.24
P0018008,S01054,Digital Goods,Software,41.7,17.12,0.86
P0018009,S01054,Digital Goods,Subscriptions,96.97,35.88,1.0
P0018010,S01054,Digital Goods,Gaming,45.32,18.47,0.94
P0018011,S01054,Digital Goods,Subscriptions,85.0,32.57,0.68
P0018012,S01054,Fashion,Accessories,61.15,30.02,4.35
P0018013,S01054,Digital Goods,Software,46.7,19.18,0.82
P0018014,S01054,Digital Goods,Gaming,92.32,38.9,0.8
P0018015,S01054,Digital Goods,Software,100.75,41.28,0.83
P0018016,S01055,Grocery,Pantry,24.69,15.4,2.8
P0018017,S01055,Grocery,Snacks,26.32,19.82,2.96
P0018018,S01055,Grocery,Household,16.36,9.83,2.77
P0018019,S01055,Grocery,Beverages,23.84,17.74,2.91
P0018020,S01055,Grocery,Household,19.57,14.09,2.85
P0018021,S01055,Grocery,Snacks,23.56,16.41,2.34
P0018022,S01055,Grocery,Pantry,23.06,16.35,2.32
P0018023,S01055,Toys,Puzzles,78.6,37.78,3.98
P0018024,S01055,Grocery,Household,28.5,20.55,2.51
P0018025,S01055,Grocery,Beverages,27.43,19.34,2.23
P0018026,S01055,Grocery,Snacks,16.53,10.73,2.92
P0018027,S01056,Home,Furniture,162.81,96.67,8.99
P0018028,S01056,Home,Furniture,153.27,92.41,8.71
P0018029,S01056,Home,Decor,37.18,20.64,9.19
P0018030,S01056,Home,Storage,152.28,88.66,8.38
P0018031,S01056,Home,Storage,109.17,67.8,10.76
P0018032,S01056,Home,Kitchen,115.31,73.67,7.89
P0018033,S01056,Home,Furniture,104.05,58.87,11.39
P0018034,S01056,Home,Storage,66.69,35.7,8.46
P0018035,S01056,Home,Decor,80.27,46.17,8.25
P0018036,S01056,Home,Decor,76.28,41.61,9.47
P0018037,S01056,Home,Furniture,62.15,33.77,9.65
P0018038,S01056,Home,Decor,71.78,39.89,7.33
P0018039,S01056,Home,Kitchen,97.27,47.93,11.41
P0018040,S01056,Home,Decor,67.49,46.74,8.91
P0018041,S01056,Home,Storage,97.78,54.52,8.41
P0018042,S01056,Home,Storage,187.57,92.34,8.93
P0018043,S01056,Home,Furniture,76.13,42.18,8.56
P0018044,S01056,Home,Kitchen,101.01,68.46,11.01
P0018045,S01056,Home,Kitchen,97.25,54.96,9.26
P0018046,S01056,Home,Furniture,77.94,42.96,11.33
P0018047,S01056,Grocery,Snacks,21.68,14.58,2.75
P0018048,S01056,Grocery,Snacks,17.73,12.74,2.33
P0018049,S01056,Home,Storage,139.61,76.01,8.44
P0018050,S01056,Home,Storage,162.9,103.75,11.3
P0018051,S01056,Home,Storage,156.06,89.88,11.4
P0018052,S01056,Fashion,Accessories,27.45,14.32,4.47
P0018053,S01056,Grocery,Snacks,16.14,10.78,3.33
P0018054,S01056,Home,Storage,119.79,78.28,11.24
P0018055,S01057,Home,Furniture,82.15,45.18,8.27
P0018056,S01057,Home,Kitchen,108.33,61.36,8.44
P0018057,S01057,Home,Furniture,72.86,39.03,7.77
P0018058,S01057,Home,Storage,116.54,70.39,8.27
P0018059,S01057,Home,Storage,72.32,37.41,10.78
P0018060,S01057,Home,Kitchen,120.38,69.75,9.79
P0018061,S01057,Electronics,Audio,196.24,139.07,9.46
P0018062,S01057,Toys,Educational,88.17,46.34,4.18
P0018063,S01057,Home,Storage,107.04,56.08,8.38
P0018064,S01057,Toys,Educational,25.9,14.83,3.78
P0018065,S01057,Home,Kitchen,89.13,46.23,7.97
P0018066,S01057,Grocery,Beverages,26.1,19.21,2.42
P0018067,S01058,Digital Goods,Courses,49.13,18.56,0.84
P0018068,S01058,Digital Goods,Subscriptions,60.07,24.09,0.72
P0018069,S01058,Home,Furniture,97.27,60.52,11.12
P0018070,S01058,Digital Goods,Gaming,68.52,25.35,0.93
P0018071,S01058,Digital Goods,Gaming,82.89,33.48,0.69
P0018072,S01058,Digital Goods,Subscriptions,42.63,17.38,0.97
P0018073,S01058,Digital Goods,Software,46.23,17.11,0.71
P0018074,S01058,Digital Goods,Gaming,54.21,21.54,0.98
P0018075,S01058,Digital Goods,Courses,71.43,27.02,0.92
P0018076,S01058,Toys,Educational,27.25,13.21,4.27
P0018077,S01058,Digital Goods,Courses,79.61,32.6,0.69
P0018078,S01058,Digital Goods,Gaming,56.73,20.99,0.8
P0018079,S01058,Sports,Outdoor,64.76,36.01,7.39
P0018080,S01058,Digital Goods,Subscriptions,38.51,16.29,1.02
P0018081,S01058,Digital Goods,Subscriptions,53.84,19.97,1.0
P0018082,S01058,Electronics,Computers,230.37,171.84,7.65
P0018083,S01058,Electronics,Computers,347.3,258.27,8.86
P0018084,S01058,Digital Goods,Courses,44.01,17.46,1.02
P0018085,S01058,Digital Goods,Software,43.92,16.97,0.88
P0018086,S01058,Digital Goods,Software,89.39,33.07,0.82
P0018087,S01058,Digital Goods,Software,93.69,34.67,0.96
P0018088,S01058,Digital Goods,Gaming,26.92,11.09,0.87
P0018089,S01058,Toys,Puzzles,55.76,27.98,5.15
P0018090,S01058,Grocery,Beverages,22.81,16.72,2.55
P0018091,S01058,Toys,Puzzles,50.27,25.27,3.61
P0018092,S01058,Digital Goods,Gaming,45.42,16.81,0.99
P0018093,S01058,Toys,Puzzles,60.81,32.78,5.07
P0018094,S01058,Digital Goods,Software,52.75,20.34,0.9
P0018095,S01058,Digital Goods,Gaming,76.31,31.56,0.88
P0018096,S01058,Digital Goods,Software,34.4,12.73,1.04
P0018097,S01059,Home,Kitchen,102.85,74.23,10.43
P0018098,S01059,Home,Kitchen,55.49,35.91,10.12
P0018099,S01059,Sports,Fitness,114.12,89.18,6.11
P0018100,S01059,Home,Furniture,87.62,64.74,8.05
P0018101,S01059,Home,Kitchen,42.71,31.58,9.05
P0018102,S01059,Toys,Puzzles,21.44,14.03,3.82
P0018103,S01059,Home,Storage,77.33,50.2,9.52
P0018104,S01059,Home,Storage,79.25,51.45,10.83
P0018105,S01059,Home,Storage,86.37,58.77,7.75
P0018106,S01059,Electronics,Computers,89.76,72.06,8.72
P0018107,S01060,Beauty,Makeup,44.33,24.22,3.17
P0018108,S01060,Beauty,Hair,31.57,16.6,3.49
P0018109,S01060,Beauty,Makeup,35.53,18.94,3.04
P0018110,S01060,Grocery,Pantry,38.48,26.34,2.58
P0018111,S01060,Beauty,Hair,29.95,16.43,2.94
P0018112,S01060,Beauty,Hair,26.96,12.01,3.13
P0018113,S01060,Beauty,Makeup,22.72,10.27,2.67
P0018114,S01060,Beauty,Skincare,24.25,11.87,3.97
P0018115,S01060,Beauty,Skincare,28.43,14.23,3.83
P0018116,S01060,Beauty,Makeup,39.47,20.8,3.61
P0018117,S01060,Beauty,Wellness,33.12,15.07,3.33
P0018118,S01060,Beauty,Wellness,47.57,25.7,2.62
P0018119,S01060,Toys,Educational,67.84,35.41,5.25
P0018120,S01060,Beauty,Skincare,22.25,9.69,3.36
P0018121,S01060,Beauty,Makeup,31.53,18.91,3.84
P0018122,S01060,Beauty,Skincare,37.42,14.92,3.2
P0018123,S01060,Beauty,Skincare,32.27,15.05,3.34
P0018124,S01060,Grocery,Household,24.04,15.17,3.41
P0018125,S01060,Beauty,Skincare,63.03,30.37,3.12
P0018126,S01060,Beauty,Hair,49.18,21.59,3.13
P0018127,S01060,Beauty,Hair,45.53,21.96,3.21
P0018128,S01060,Beauty,Makeup,27.49,13.1,2.88
P0018129,S01060,Fashion,Shoes,38.59,18.08,4.05
P0018130,S01061,Electronics,Computers,243.35,184.91,6.6
P0018131,S01061,Electronics,Computers,96.96,71.69,8.19
P0018132,S01061,Electronics,Phones,150.35,115.05,6.79
P0018133,S01061,Electronics,Audio,232.8,165.88,9.56
P0018134,S01061,Electronics,Computers,201.41,138.61,7.19
P0018135,S01061,Electronics,Computers,283.05,205.22,9.74
P0018136,S01061,Electronics,Computers,159.4,117.54,9.49
P0018137,S01061,Electronics,Accessories,257.42,181.57,6.76
P0018138,S01061,Electronics,Computers,350.49,258.8,9.36
P0018139,S01061,Fashion,Men,40.95,16.13,3.72
P0018140,S01061,Electronics,Phones,172.73,107.56,7.51
P0018141,S01061,Electronics,Accessories,107.02,69.27,6.98
P0018142,S01061,Electronics,Computers,419.99,305.43,8.04
P0018143,S01061,Electronics,Computers,170.98,130.46,6.92
P0018144,S01061,Electronics,Phones,152.67,110.5,8.85
P0018145,S01061,Electronics,Computers,216.08,146.91,9.68
P0018146,S01061,Home,Decor,65.83,40.11,8.74
P0018147,S01061,Electronics,Audio,339.55,270.42,6.48
P0018148,S01061,Electronics,Accessories,320.84,229.73,9.12
P0018149,S01061,Fashion,Shoes,35.86,17.43,4.82
P0018150,S01062,Fashion,Men,66.31,24.61,5.17
P0018151,S01062,Fashion,Accessories,44.75,18.94,3.77
P0018152,S01062,Fashion,Women,94.54,41.67,4.13
P0018153,S01062,Fashion,Accessories,54.17,22.05,4.8
P0018154,S01062,Fashion,Shoes,56.75,25.59,3.86
P0018155,S01062,Fashion,Accessories,43.02,19.85,4.21
P0018156,S01062,Digital Goods,Software,79.89,33.02,0.68
P0018157,S01062,Fashion,Women,72.99,32.01,4.02
P0018158,S01062,Fashion,Accessories,58.13,29.03,3.6
P0018159,S01063,Fashion,Women,89.64,36.0,3.81
P0018160,S01063,Grocery,Beverages,41.0,26.64,3.28
P0018161,S01063,Fashion,Shoes,56.23,29.81,4.8
P0018162,S01063,Fashion,Accessories,55.83,27.39,4.85
P0018163,S01063,Fashion,Women,97.43,38.98,3.68
P0018164,S01063,Fashion,Women,47.33,19.32,4.69
P0018165,S01063,Fashion,Men,55.6,24.04,4.88
P0018166,S01063,Fashion,Women,33.71,13.01,4.9
P0018167,S01063,Fashion,Shoes,64.18,30.53,3.9
P0018168,S01063,Fashion,Accessories,57.44,29.92,4.12
P0018169,S01063,Fashion,Men,60.01,28.28,4.47
P0018170,S01063,Fashion,Shoes,59.97,27.09,3.88
P0018171,S01063,Fashion,Shoes,111.94,51.31,4.42
P0018172,S01063,Fashion,Women,87.06,38.59,4.07
P0018173,S01064,Electronics,Audio,295.06,220.68,6.5
P0018174,S01064,Electronics,Accessories,130.09,84.07,7.83
P0018175,S01064,Home,Kitchen,75.86,45.3,7.89
P0018176,S01064,Electronics,Accessories,357.33,229.49,6.33
P0018177,S01064,Sports,Fitness,67.56,44.68,6.29
P0018178,S01064,Electronics,Accessories,350.53,236.28,6.3
P0018179,S01064,Electronics,Phones,214.66,180.04,7.76
P0018180,S01064,Toys,Action Figures,58.15,31.96,3.91
P0018181,S01064,Electronics,Audio,390.06,285.99,6.64
P0018182,S01064,Electronics,Computers,247.89,175.57,9.53
P0018183,S01064,Electronics,Accessories,117.29,82.22,6.57
P0018184,S01064,Electronics,Phones,485.42,369.09,7.39
P0018185,S01064,Home,Decor,59.79,38.07,8.16
P0018186,S01064,Electronics,Phones,274.71,215.12,7.86
P0018187,S01064,Electronics,Audio,184.16,144.7,6.35
P0018188,S01064,Electronics,Phones,238.81,171.07,8.73
P0018189,S01064,Fashion,Accessories,39.72,17.13,5.0
P0018190,S01064,Electronics,Audio,371.32,268.24,9.28
P0018191,S01064,Electronics,Phones,344.27,230.57,8.67
P0018192,S01064,Grocery,Pantry,25.91,17.65,2.8
P0018193,S01064,Electronics,Computers,145.33,99.02,8.31
P0018194,S01064,Electronics,Computers,184.51,132.11,9.12
P0018195,S01064,Electronics,Phones,346.94,258.78,6.64
P0018196,S01064,Electronics,Phones,516.0,403.0,9.16
P0018197,S01065,Home,Decor,155.37,83.91,7.54
P0018198,S01065,Home,Furniture,93.4,53.9,9.36
P0018199,S01065,Sports,Team Sports,41.16,20.23,7.07
P0018200,S01065,Home,Furniture,79.13,43.33,8.71
P0018201,S01065,Home,Decor,71.53,40.0,11.18
P0018202,S01065,Home,Furniture,119.94,65.9,7.44
P0018203,S01065,Home,Furniture,190.48,108.8,7.32
P0018204,S01065,Sports,Team Sports,82.02,54.63,6.07
P0018205,S01065,Digital Goods,Subscriptions,103.02,43.96,0.81
P0018206,S01065,Home,Storage,79.65,48.38,9.9
P0018207,S01065,Home,Kitchen,98.54,47.1,9.81
P0018208,S01065,Home,Decor,56.44,33.42,7.4
P0018209,S01065,Fashion,Shoes,78.27,34.2,4.35
P0018210,S01065,Home,Kitchen,79.6,43.45,8.18
P0018211,S01065,Home,Decor,152.53,95.74,8.05
P0018212,S01065,Home,Storage,116.46,70.06,8.3
P0018213,S01065,Home,Storage,71.76,44.27,10.37
P0018214,S01065,Grocery,Household,25.53,19.04,2.38
P0018215,S01065,Home,Storage,77.55,51.34,8.17
P0018216,S01065,Toys,Action Figures,42.05,22.27,3.54
P0018217,S01065,Home,Kitchen,111.11,57.09,7.25
P0018218,S01066,Beauty,Wellness,29.11,13.02,3.38
P0018219,S01066,Beauty,Wellness,39.01,19.28,2.92
P0018220,S01066,Beauty,Skincare,44.96,21.59,2.93
P0018221,S01066,Toys,Puzzles,37.18,20.09,5.25
P0018222,S01066,Beauty,Makeup,33.27,16.66,3.45
P0018223,S01066,Beauty,Skincare,31.55,14.35,2.73
P0018224,S01066,Beauty,Skincare,33.9,16.04,2.81
P0018225,S01066,Beauty,Skincare,22.48,11.03,2.57
P0018226,S01066,Beauty,Skincare,35.78,19.09,3.45
P0018227,S01066,Beauty,Hair,30.22,16.22,3.57
P0018228,S01066,Beauty,Makeup,35.58,16.43,3.76
P0018229,S01066,Beauty,Skincare,52.52,24.57,2.7
P0018230,S01066,Beauty,Makeup,53.85,26.17,3.23
P0018231,S01066,Beauty,Wellness,62.95,23.29,3.39
P0018232,S01066,Beauty,Skincare,41.12,17.95,2.65
P0018233,S01066,Beauty,Wellness,28.81,14.8,3.19
P0018234,S01066,Beauty,Makeup,53.43,23.14,3.19
P0018235,S01066,Beauty,Makeup,52.97,25.84,3.46
P0018236,S01066,Beauty,Skincare,25.06,10.52,2.67
P0018237,S01066,Beauty,Makeup,37.41,18.12,3.47
P0018238,S01066,Beauty,Skincare,65.16,30.72,3.72
P0018239,S01066,Beauty,Makeup,35.09,15.44,3.47
P0018240,S01066,Beauty,Skincare,44.83,23.1,3.88
P0018241,S01067,Grocery,Beverages,28.19,21.24,3.38
P0018242,S01067,Home,Furniture,110.23,67.98,9.06
P0018243,S01067,Fashion,Shoes,108.27,48.8,4.7
