seller_id,current_period,quality_inputs,fraud_inputs,profitability_inputs,operational_inputs,concentration_inputs
S00963,2026-02,"{""cancellation_rate"": 0.102564, ""on_time_rate"": 0.038462, ""refund_rate"": 0.205128, ""repeat_buyer_rate"": 0.025641}","{""chargeback_rate"": 0.012821, ""dispute_rate"": 0.102564, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 19.492375, ""margin_rate"": 0.058825, ""promo_dependency_rate"": 0.026474}","{""avg_delay_days"": 2.153846, ""cancellation_rate"": 0.102564, ""delayed_order_rate"": 0.371795}","{""gmv_rank_percentile"": 0.9325, ""gmv_share"": 0.002276, ""order_share"": 0.0012, ""top_decile_volume"": 1.0}"
S00964,2026-02,"{""cancellation_rate"": 0.240741, ""on_time_rate"": 0.0, ""refund_rate"": 0.314815, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.037037, ""dispute_rate"": 0.166667, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 30.674285, ""margin_rate"": 0.065985, ""promo_dependency_rate"": 0.023806}","{""avg_delay_days"": 3.722222, ""cancellation_rate"": 0.240741, ""delayed_order_rate"": 0.759259}","{""gmv_rank_percentile"": 0.928333, ""gmv_share"": 0.002211, ""order_share"": 0.000831, ""top_decile_volume"": 1.0}"
S00965,2026-02,"{""cancellation_rate"": 0.111111, ""on_time_rate"": 0.0, ""refund_rate"": 0.444444, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.111111, ""dispute_rate"": 0.185185, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 4.071865, ""margin_rate"": 0.022973, ""promo_dependency_rate"": 0.026385}","{""avg_delay_days"": 4.111111, ""cancellation_rate"": 0.111111, ""delayed_order_rate"": 0.888889}","{""gmv_rank_percentile"": 0.5375, ""gmv_share"": 0.000421, ""order_share"": 0.000415, ""top_decile_volume"": 0.0}"
S00966,2026-02,"{""cancellation_rate"": 0.133333, ""on_time_rate"": 0.0, ""refund_rate"": 0.066667, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.066667, ""dispute_rate"": 0.066667, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 4.535816, ""margin_rate"": 0.047056, ""promo_dependency_rate"": 0.027437}","{""avg_delay_days"": 3.733333, ""cancellation_rate"": 0.133333, ""delayed_order_rate"": 0.866667}","{""gmv_rank_percentile"": 0.155833, ""gmv_share"": 0.000127, ""order_share"": 0.000231, ""top_decile_volume"": 0.0}"
S00967,2026-02,"{""cancellation_rate"": 0.333333, ""on_time_rate"": 0.0, ""refund_rate"": 0.0, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.0, ""dispute_rate"": 0.0, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": -4.722018, ""margin_rate"": -0.085595, ""promo_dependency_rate"": 0.12435}","{""avg_delay_days"": 2.333333, ""cancellation_rate"": 0.333333, ""delayed_order_rate"": 0.666667}","{""gmv_rank_percentile"": 0.004167, ""gmv_share"": 1.5e-05, ""order_share"": 4.6e-05, ""top_decile_volume"": 0.0}"
S00968,2026-02,"{""cancellation_rate"": 0.164706, ""on_time_rate"": 0.0, ""refund_rate"": 0.223529, ""repeat_buyer_rate"": 0.023529}","{""chargeback_rate"": 0.188235, ""dispute_rate"": 0.270588, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": -1.554221, ""margin_rate"": -0.013565, ""promo_dependency_rate"": 0.047269}","{""avg_delay_days"": 4.117647, ""cancellation_rate"": 0.164706, ""delayed_order_rate"": 0.835294}","{""gmv_rank_percentile"": 0.79, ""gmv_share"": 0.000858, ""order_share"": 0.001307, ""top_decile_volume"": 0.0}"
S00969,2026-02,"{""cancellation_rate"": 0.0, ""on_time_rate"": 0.466667, ""refund_rate"": 0.333333, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.0, ""dispute_rate"": 0.2, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 17.183013, ""margin_rate"": 0.049568, ""promo_dependency_rate"": 0.026399}","{""avg_delay_days"": 1.666667, ""cancellation_rate"": 0.0, ""delayed_order_rate"": 0.133333}","{""gmv_rank_percentile"": 0.571667, ""gmv_share"": 0.000458, ""order_share"": 0.000231, ""top_decile_volume"": 0.0}"
S00970,2026-02,"{""cancellation_rate"": 0.090226, ""on_time_rate"": 0.071429, ""refund_rate"": 0.191729, ""repeat_buyer_rate"": 0.078947}","{""chargeback_rate"": 0.026316, ""dispute_rate"": 0.169173, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 2.707654, ""margin_rate"": 0.014284, ""promo_dependency_rate"": 0.031549}","{""avg_delay_days"": 2.18797, ""cancellation_rate"": 0.090226, ""delayed_order_rate"": 0.387218}","{""gmv_rank_percentile"": 0.969167, ""gmv_share"": 0.004441, ""order_share"": 0.004091, ""top_decile_volume"": 1.0}"
S00971,2026-02,"{""cancellation_rate"": 0.063694, ""on_time_rate"": 0.11465, ""refund_rate"": 0.152866, ""repeat_buyer_rate"": 0.076433}","{""chargeback_rate"": 0.012739, ""dispute_rate"": 0.11465, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 1.959555, ""margin_rate"": 0.01877, ""promo_dependency_rate"": 0.042632}","{""avg_delay_days"": 2.121019, ""cancellation_rate"": 0.063694, ""delayed_order_rate"": 0.350318}","{""gmv_rank_percentile"": 0.8825, ""gmv_share"": 0.001443, ""order_share"": 0.002415, ""top_decile_volume"": 0.0}"
S00972,2026-02,"{""cancellation_rate"": 0.0, ""on_time_rate"": 0.571429, ""refund_rate"": 0.2, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.028571, ""dispute_rate"": 0.257143, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 0.686651, ""margin_rate"": 0.007253, ""promo_dependency_rate"": 0.062522}","{""avg_delay_days"": 1.371429, ""cancellation_rate"": 0.0, ""delayed_order_rate"": 0.057143}","{""gmv_rank_percentile"": 0.4075, ""gmv_share"": 0.000292, ""order_share"": 0.000538, ""top_decile_volume"": 0.0}"
S00973,2026-02,"{""cancellation_rate"": 0.090909, ""on_time_rate"": 0.272727, ""refund_rate"": 0.090909, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.090909, ""dispute_rate"": 0.181818, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 8.117762, ""margin_rate"": 0.045898, ""promo_dependency_rate"": 0.027942}","{""avg_delay_days"": 1.672727, ""cancellation_rate"": 0.090909, ""delayed_order_rate"": 0.181818}","{""gmv_rank_percentile"": 0.789167, ""gmv_share"": 0.000857, ""order_share"": 0.000846, ""top_decile_volume"": 0.0}"
S00974,2026-02,"{""cancellation_rate"": 0.084034, ""on_time_rate"": 0.285714, ""refund_rate"": 0.12605, ""repeat_buyer_rate"": 0.05042}","{""chargeback_rate"": 0.008403, ""dispute_rate"": 0.142857, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 5.517325, ""margin_rate"": 0.033324, ""promo_dependency_rate"": 0.027467}","{""avg_delay_days"": 1.722689, ""cancellation_rate"": 0.084034, ""delayed_order_rate"": 0.193277}","{""gmv_rank_percentile"": 0.908333, ""gmv_share"": 0.001735, ""order_share"": 0.00183, ""top_decile_volume"": 1.0}"
S00975,2026-02,"{""cancellation_rate"": 0.15625, ""on_time_rate"": 0.0, ""refund_rate"": 0.375, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.0, ""dispute_rate"": 0.25, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 8.722268, ""margin_rate"": 0.028525, ""promo_dependency_rate"": 0.048554}","{""avg_delay_days"": 3.65625, ""cancellation_rate"": 0.15625, ""delayed_order_rate"": 0.84375}","{""gmv_rank_percentile"": 0.791667, ""gmv_share"": 0.000862, ""order_share"": 0.000492, ""top_decile_volume"": 0.0}"
S00976,2026-02,"{""cancellation_rate"": 0.090909, ""on_time_rate"": 0.272727, ""refund_rate"": 0.181818, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.272727, ""dispute_rate"": 0.181818, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 11.36283, ""margin_rate"": 0.062421, ""promo_dependency_rate"": 0.007146}","{""avg_delay_days"": 1.818182, ""cancellation_rate"": 0.090909, ""delayed_order_rate"": 0.272727}","{""gmv_rank_percentile"": 0.244167, ""gmv_share"": 0.000176, ""order_share"": 0.000169, ""top_decile_volume"": 0.0}"
S00977,2026-02,"{""cancellation_rate"": 0.125, ""on_time_rate"": 0.178571, ""refund_rate"": 0.142857, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.053571, ""dispute_rate"": 0.107143, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 4.752745, ""margin_rate"": 0.034617, ""promo_dependency_rate"": 0.014805}","{""avg_delay_days"": 1.785714, ""cancellation_rate"": 0.125, ""delayed_order_rate"": 0.214286}","{""gmv_rank_percentile"": 0.726667, ""gmv_share"": 0.000677, ""order_share"": 0.000861, ""top_decile_volume"": 0.0}"
S00978,2026-02,"{""cancellation_rate"": 0.0, ""on_time_rate"": 0.333333, ""refund_rate"": 0.111111, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.222222, ""dispute_rate"": 0.333333, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": -0.704572, ""margin_rate"": -0.029872, ""promo_dependency_rate"": 0.062747}","{""avg_delay_days"": 1.777778, ""cancellation_rate"": 0.0, ""delayed_order_rate"": 0.111111}","{""gmv_rank_percentile"": 0.008333, ""gmv_share"": 1.9e-05, ""order_share"": 0.000138, ""top_decile_volume"": 0.0}"
S00979,2026-02,"{""cancellation_rate"": 0.111111, ""on_time_rate"": 0.0, ""refund_rate"": 0.166667, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.0, ""dispute_rate"": 0.111111, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 2.52073, ""margin_rate"": 0.053883, ""promo_dependency_rate"": 0.024559}","{""avg_delay_days"": 4.166667, ""cancellation_rate"": 0.111111, ""delayed_order_rate"": 0.888889}","{""gmv_rank_percentile"": 0.07, ""gmv_share"": 7.4e-05, ""order_share"": 0.000277, ""top_decile_volume"": 0.0}"
S00980,2026-02,"{""cancellation_rate"": 0.294118, ""on_time_rate"": 0.117647, ""refund_rate"": 0.117647, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.235294, ""dispute_rate"": 0.058824, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 2.31428, ""margin_rate"": 0.016822, ""promo_dependency_rate"": 0.041249}","{""avg_delay_days"": 1.647059, ""cancellation_rate"": 0.294118, ""delayed_order_rate"": 0.294118}","{""gmv_rank_percentile"": 0.296667, ""gmv_share"": 0.000206, ""order_share"": 0.000261, ""top_decile_volume"": 0.0}"
S00981,2026-02,"{""cancellation_rate"": 0.15, ""on_time_rate"": 0.075, ""refund_rate"": 0.1, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.05, ""dispute_rate"": 0.1, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 2.724577, ""margin_rate"": 0.02128, ""promo_dependency_rate"": 0.042704}","{""avg_delay_days"": 1.975, ""cancellation_rate"": 0.15, ""delayed_order_rate"": 0.325}","{""gmv_rank_percentile"": 0.566667, ""gmv_share"": 0.000451, ""order_share"": 0.000615, ""top_decile_volume"": 0.0}"
S00982,2026-02,"{""cancellation_rate"": 0.15625, ""on_time_rate"": 0.09375, ""refund_rate"": 0.125, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.0625, ""dispute_rate"": 0.09375, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 4.723853, ""margin_rate"": 0.03239, ""promo_dependency_rate"": 0.025119}","{""avg_delay_days"": 1.90625, ""cancellation_rate"": 0.15625, ""delayed_order_rate"": 0.3125}","{""gmv_rank_percentile"": 0.530833, ""gmv_share"": 0.000411, ""order_share"": 0.000492, ""top_decile_volume"": 0.0}"
S00983,2026-02,"{""cancellation_rate"": 0.066667, ""on_time_rate"": 0.133333, ""refund_rate"": 0.133333, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.066667, ""dispute_rate"": 0.266667, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 0.571438, ""margin_rate"": 0.012941, ""promo_dependency_rate"": 0.038437}","{""avg_delay_days"": 2.0, ""cancellation_rate"": 0.066667, ""delayed_order_rate"": 0.2}","{""gmv_rank_percentile"": 0.043333, ""gmv_share"": 5.8e-05, ""order_share"": 0.000231, ""top_decile_volume"": 0.0}"
S00984,2026-02,"{""cancellation_rate"": 0.066667, ""on_time_rate"": 0.0, ""refund_rate"": 0.266667, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.0, ""dispute_rate"": 0.066667, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": -2.749956, ""margin_rate"": -0.028256, ""promo_dependency_rate"": 0.08351}","{""avg_delay_days"": 3.8, ""cancellation_rate"": 0.066667, ""delayed_order_rate"": 0.933333}","{""gmv_rank_percentile"": 0.159167, ""gmv_share"": 0.000129, ""order_share"": 0.000231, ""top_decile_volume"": 0.0}"
S00985,2026-02,"{""cancellation_rate"": 0.141026, ""on_time_rate"": 0.0, ""refund_rate"": 0.179487, ""repeat_buyer_rate"": 0.012821}","{""chargeback_rate"": 0.089744, ""dispute_rate"": 0.192308, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": -0.73631, ""margin_rate"": -0.012615, ""promo_dependency_rate"": 0.046587}","{""avg_delay_days"": 3.987179, ""cancellation_rate"": 0.141026, ""delayed_order_rate"": 0.858974}","{""gmv_rank_percentile"": 0.521667, ""gmv_share"": 0.000401, ""order_share"": 0.0012, ""top_decile_volume"": 0.0}"
S00986,2026-02,"{""cancellation_rate"": 0.133333, ""on_time_rate"": 0.266667, ""refund_rate"": 0.0, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.0, ""dispute_rate"": 0.133333, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 1.738567, ""margin_rate"": 0.029772, ""promo_dependency_rate"": 0.054023}","{""avg_delay_days"": 1.666667, ""cancellation_rate"": 0.133333, ""delayed_order_rate"": 0.2}","{""gmv_rank_percentile"": 0.073333, ""gmv_share"": 7.7e-05, ""order_share"": 0.000231, ""top_decile_volume"": 0.0}"
S00987,2026-02,"{""cancellation_rate"": 0.170543, ""on_time_rate"": 0.0, ""refund_rate"": 0.224806, ""repeat_buyer_rate"": 0.031008}","{""chargeback_rate"": 0.031008, ""dispute_rate"": 0.24031, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": -0.88046, ""margin_rate"": -0.015489, ""promo_dependency_rate"": 0.044724}","{""avg_delay_days"": 4.03876, ""cancellation_rate"": 0.170543, ""delayed_order_rate"": 0.829457}","{""gmv_rank_percentile"": 0.71, ""gmv_share"": 0.000646, ""order_share"": 0.001984, ""top_decile_volume"": 0.0}"
S00988,2026-02,"{""cancellation_rate"": 0.22082, ""on_time_rate"": 0.0, ""refund_rate"": 0.201893, ""repeat_buyer_rate"": 0.082019}","{""chargeback_rate"": 0.107256, ""dispute_rate"": 0.230284, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": -3.047373, ""margin_rate"": -0.048025, ""promo_dependency_rate"": 0.057751}","{""avg_delay_days"": 3.280757, ""cancellation_rate"": 0.22082, ""delayed_order_rate"": 0.776025}","{""gmv_rank_percentile"": 0.911667, ""gmv_share"": 0.001772, ""order_share"": 0.004875, ""top_decile_volume"": 1.0}"
S00989,2026-02,"{""cancellation_rate"": 0.027778, ""on_time_rate"": 0.5, ""refund_rate"": 0.111111, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.027778, ""dispute_rate"": 0.111111, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 2.92251, ""margin_rate"": 0.038045, ""promo_dependency_rate"": 0.027544}","{""avg_delay_days"": 1.416667, ""cancellation_rate"": 0.027778, ""delayed_order_rate"": 0.027778}","{""gmv_rank_percentile"": 0.348333, ""gmv_share"": 0.000244, ""order_share"": 0.000554, ""top_decile_volume"": 0.0}"
S00990,2026-02,"{""cancellation_rate"": 0.117647, ""on_time_rate"": 0.0, ""refund_rate"": 0.176471, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.0, ""dispute_rate"": 0.294118, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 0.955745, ""margin_rate"": 0.009197, ""promo_dependency_rate"": 0.049796}","{""avg_delay_days"": 3.823529, ""cancellation_rate"": 0.117647, ""delayed_order_rate"": 0.882353}","{""gmv_rank_percentile"": 0.425, ""gmv_share"": 0.000311, ""order_share"": 0.000523, ""top_decile_volume"": 0.0}"
S00991,2026-02,"{""cancellation_rate"": 0.203125, ""on_time_rate"": 0.0, ""refund_rate"": 0.21875, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.09375, ""dispute_rate"": 0.109375, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": -1.00362, ""margin_rate"": -0.022259, ""promo_dependency_rate"": 0.051375}","{""avg_delay_days"": 3.453125, ""cancellation_rate"": 0.203125, ""delayed_order_rate"": 0.78125}","{""gmv_rank_percentile"": 0.363333, ""gmv_share"": 0.000254, ""order_share"": 0.000984, ""top_decile_volume"": 0.0}"
S00992,2026-02,"{""cancellation_rate"": 0.101695, ""on_time_rate"": 0.440678, ""refund_rate"": 0.135593, ""repeat_buyer_rate"": 0.033898}","{""chargeback_rate"": 0.050847, ""dispute_rate"": 0.118644, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 4.052064, ""margin_rate"": 0.029918, ""promo_dependency_rate"": 0.039548}","{""avg_delay_days"": 1.423729, ""cancellation_rate"": 0.101695, ""delayed_order_rate"": 0.135593}","{""gmv_rank_percentile"": 0.738333, ""gmv_share"": 0.000704, ""order_share"": 0.000907, ""top_decile_volume"": 0.0}"
S00993,2026-02,"{""cancellation_rate"": 0.076923, ""on_time_rate"": 0.525641, ""refund_rate"": 0.166667, ""repeat_buyer_rate"": 0.025641}","{""chargeback_rate"": 0.038462, ""dispute_rate"": 0.038462, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 1.989881, ""margin_rate"": 0.024189, ""promo_dependency_rate"": 0.044962}","{""avg_delay_days"": 1.294872, ""cancellation_rate"": 0.076923, ""delayed_order_rate"": 0.038462}","{""gmv_rank_percentile"": 0.665833, ""gmv_share"": 0.000565, ""order_share"": 0.0012, ""top_decile_volume"": 0.0}"
S00994,2026-02,"{""cancellation_rate"": 0.222222, ""on_time_rate"": 0.0, ""refund_rate"": 0.296296, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.0, ""dispute_rate"": 0.037037, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 9.563496, ""margin_rate"": 0.068465, ""promo_dependency_rate"": 0.006138}","{""avg_delay_days"": 3.481481, ""cancellation_rate"": 0.222222, ""delayed_order_rate"": 0.777778}","{""gmv_rank_percentile"": 0.458333, ""gmv_share"": 0.000332, ""order_share"": 0.000415, ""top_decile_volume"": 0.0}"
S00995,2026-02,"{""cancellation_rate"": 0.083333, ""on_time_rate"": 0.208333, ""refund_rate"": 0.125, ""repeat_buyer_rate"": 0.083333}","{""chargeback_rate"": 0.083333, ""dispute_rate"": 0.083333, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 8.290903, ""margin_rate"": 0.044701, ""promo_dependency_rate"": 0.030049}","{""avg_delay_days"": 1.833333, ""cancellation_rate"": 0.083333, ""delayed_order_rate"": 0.166667}","{""gmv_rank_percentile"": 0.516667, ""gmv_share"": 0.000392, ""order_share"": 0.000369, ""top_decile_volume"": 0.0}"
S00996,2026-02,"{""cancellation_rate"": 0.111111, ""on_time_rate"": 0.111111, ""refund_rate"": 0.111111, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.111111, ""dispute_rate"": 0.111111, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 2.894313, ""margin_rate"": 0.017294, ""promo_dependency_rate"": 0.058881}","{""avg_delay_days"": 1.888889, ""cancellation_rate"": 0.111111, ""delayed_order_rate"": 0.333333}","{""gmv_rank_percentile"": 0.1675, ""gmv_share"": 0.000133, ""order_share"": 0.000138, ""top_decile_volume"": 0.0}"
S00997,2026-02,"{""cancellation_rate"": 0.072848, ""on_time_rate"": 0.430464, ""refund_rate"": 0.152318, ""repeat_buyer_rate"": 0.033113}","{""chargeback_rate"": 0.139073, ""dispute_rate"": 0.125828, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 19.064492, ""margin_rate"": 0.046781, ""promo_dependency_rate"": 0.024883}","{""avg_delay_days"": 1.423841, ""cancellation_rate"": 0.072848, ""delayed_order_rate"": 0.072848}","{""gmv_rank_percentile"": 0.983333, ""gmv_share"": 0.00542, ""order_share"": 0.002322, ""top_decile_volume"": 1.0}"
S00998,2026-02,"{""cancellation_rate"": 0.166667, ""on_time_rate"": 0.333333, ""refund_rate"": 0.0, ""repeat_buyer_rate"": 0.0}","{""chargeback_rate"": 0.0, ""dispute_rate"": 0.0, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 9.548846, ""margin_rate"": 0.051652, ""promo_dependency_rate"": 0.026343}","{""avg_delay_days"": 1.5, ""cancellation_rate"": 0.166667, ""delayed_order_rate"": 0.166667}","{""gmv_rank_percentile"": 0.103333, ""gmv_share"": 9.8e-05, ""order_share"": 9.2e-05, ""top_decile_volume"": 0.0}"
S00999,2026-02,"{""cancellation_rate"": 0.16, ""on_time_rate"": 0.36, ""refund_rate"": 0.04, ""repeat_buyer_rate"": 0.04}","{""chargeback_rate"": 0.12, ""dispute_rate"": 0.2, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 0.656554, ""margin_rate"": 0.014415, ""promo_dependency_rate"": 0.029806}","{""avg_delay_days"": 1.28, ""cancellation_rate"": 0.16, ""delayed_order_rate"": 0.0}","{""gmv_rank_percentile"": 0.106667, ""gmv_share"": 0.0001, ""order_share"": 0.000384, ""top_decile_volume"": 0.0}"
S01000,2026-02,"{""cancellation_rate"": 0.045455, ""on_time_rate"": 0.772727, ""refund_rate"": 0.227273, ""repeat_buyer_rate"": 0.045455}","{""chargeback_rate"": 0.0, ""dispute_rate"": 0.045455, ""high_risk_buyer_share"": 0.0}","{""avg_margin_after_risk"": 1.415609, ""margin_rate"": 0.012845, ""promo_dependency_rate"": 0.044049}","{""avg_delay_days"": 1.045455, ""cancellation_rate"": 0.045455, ""delayed_order_rate"": 0.045455}","{""gmv_rank_percentile"": 0.305833, ""gmv_share"": 0.000214, ""order_share"": 0.000338, ""top_decile_volume"": 0.0}"
