iteration,scenario,scenario_type,gmv,net_value,risk_adjusted_gmv,commission_revenue,subsidy,refunds,disputes,chargeback_loss,total_leakage,contribution_margin_proxy,top_risk_seller_downside_exposure
1411,baseline,reference,11479084.411897609,10745556.400145933,10389562.46330347,1264980.7405701505,391041.13093315315,1295451.657467177,1046179.2895089008,682620.2881680223,3415292.3660772536,-2150311.6255071033,1458334.670566456
1411,seller_quality_improvement,quality_upside,11173745.182194695,10208422.920984987,9916040.86361433,1231332.7394704828,372541.91655518435,1056731.1923173824,746959.3357109894,440862.43724142085,2617094.8818249768,-1385762.142354494,954009.3479705232
1411,subsidy_tightening,policy_upside,11547677.609472593,10847212.9996364,10485592.736096472,1272539.6251251372,310005.48822843656,1152210.552584614,995970.2950301659,640043.9779971711,3098230.313840388,-1825690.6887152507,1242471.8862855376
1411,fraud_control_improvement,risk_upside,11038370.663804797,10332953.822544768,10091592.0063889,1216414.6369126088,373755.8875983985,1040718.0867153788,699973.7960510475,353053.2344885869,2467501.0048534116,-1251086.3679408028,793592.1409403275
1411,downside_high_risk_deterioration,downside,12118225.366325969,11298060.152397113,10778291.63799418,1335413.2741111987,478642.1950393733,1693290.4025634076,1174224.5018955853,853456.8616513764,4199613.961149743,-2864200.687038544,2103565.4575109207
1412,baseline,reference,11886326.65796732,11039663.283548165,10659285.5666439,1309858.3265813466,363468.67138166644,1291418.1529086023,954113.1829555433,613897.2668481901,3222897.274094002,-1913038.9475126553,1383125.5117139525
1412,seller_quality_improvement,quality_upside,11092181.687934445,10181178.97422459,9903884.751722042,1222344.5444480747,382096.60270489723,971595.0543553587,833413.4108679554,500361.51573609875,2687466.58366431,-1465122.0392162355,911835.084805775
1412,subsidy_tightening,policy_upside,10742847.04941345,10379359.546391573,10061174.37331129,1183848.3043398408,261597.5559864234,1103677.9956948909,862193.4821436075,586041.3731971653,2813510.407022087,-1629662.1026822461,1261307.3757828185
1412,fraud_control_improvement,risk_upside,11186784.006611662,10328903.976278154,10076777.780762764,1232769.6016082019,356000.5484616312,1037197.3025890385,755206.1008761795,337559.59703034465,2485963.548957194,-1253193.9473489923,780503.4856242633
1412,downside_high_risk_deterioration,downside,11777943.274815166,11079543.950997528,10540495.88250009,1297914.6133577372,463290.57364098885,1404373.7226117868,1620853.7418662221,760334.7158076948,4248852.7539266925,-2950938.1405689553,1858174.3298394885
1413,baseline,reference,11110176.349789977,10170785.031169614,9836911.579386242,1224327.5336712159,379425.99382706895,1201192.4632737418,965197.7009471714,662280.9865252078,3208097.14457319,-1983769.610901974,1257743.0125768685
1413,seller_quality_improvement,quality_upside,10853171.751505591,10021632.063762713,9738030.880107071,1196005.9484818294,356628.6957566269,887387.7993486627,921885.6833529635,537610.6231677053,2703512.801625958,-1507506.8531441288,1032476.6823335921
1413,subsidy_tightening,policy_upside,9922786.042040104,9595533.686656639,9262082.297133649,1093478.6073155159,240092.50644800445,994502.4863571003,813732.9094890709,593143.6146280024,2641471.516922178,-1547992.9096066623,1193519.6242495344
1413,fraud_control_improvement,risk_upside,10988771.155213483,9855512.452028299,9625472.64713466,1210948.8331203894,377861.4361570572,1003766.9867771737,592588.4426555441,361883.38134519913,2336100.246934974,-1125151.4138145847,812207.0381453973
1413,downside_high_risk_deterioration,downside,11912664.547009468,11037453.89228365,10561245.46215733,1312760.7290021407,450306.03202711395,1740573.1584144498,1272393.2214744708,783886.8032449556,4247159.21516099,-2934398.4861588497,1963437.4969327666
1414,baseline,reference,11473186.632306267,10556220.032210821,10218291.823408967,1264330.8126379678,429147.0400678605,1144793.1216940943,1155737.0058920535,602393.8915867812,3332071.05924079,-2067740.2466028223,1328194.0996208882
1414,seller_quality_improvement,quality_upside,11599870.916363686,10650675.023819963,10351308.13006916,1278291.2622448597,397636.53804521787,970192.6504218864,796460.4604421706,488530.01551156375,2652819.6644208385,-1374528.4021759788,1011756.4545063536
1414,subsidy_tightening,policy_upside,10401146.666228231,9631927.682092905,9354943.502080927,1146193.3496183006,262581.74470934755,1108496.1997053523,772896.1387803928,538641.6382879335,2682615.721483026,-1536422.3718647256,1138204.9775195587
1414,fraud_control_improvement,risk_upside,11245535.537473686,10446057.604318863,10185926.558459302,1239243.946804448,387796.2613236186,993258.9211322952,706348.4273459428,331753.8863061535,2419157.49610801,-1179913.549303562,926950.2714481801
1414,downside_high_risk_deterioration,downside,12226743.34392542,11105536.948634634,10607734.357756859,1347371.8194745074,464187.7714863909,1622176.6780715352,1426366.663072928,818656.4554157696,4331387.568046624,-2984015.7485721167,1720960.6109335513
1415,baseline,reference,11218474.555079462,10378227.362745292,10059348.814731592,1236261.860400926,373473.76509116543,1251465.3690419793,995555.7804183185,595521.3139645191,3216016.228515982,-1979754.368115056,1321444.613480286
1415,seller_quality_improvement,quality_upside,11872888.503472155,11326848.954443624,11055142.343751198,1308377.4587686167,408146.2039404972,1111263.2480541118,802693.0543757164,658723.2241057785,2980825.730476104,-1672448.2717074875,1165246.602045867
1415,subsidy_tightening,policy_upside,11006283.676980274,9921853.197718306,9616714.251320887,1212878.6911089625,282942.0241395587,1075681.4330121425,847169.7191941068,556270.1907362114,2762063.3670820193,-1549184.6759730568,1122099.7727388463
1415,fraud_control_improvement,risk_upside,10895845.861578153,10103767.912810536,9841661.178218141,1200708.5820217319,375330.3062036073,1172001.68273894,727899.7607417881,382050.796028975,2657282.54571331,-1456573.9636915782,844086.0416516938
1415,downside_high_risk_deterioration,downside,11866449.368329786,10465198.224205602,10005667.596181871,1307667.8741320071,455428.18345264613,1658516.3225470474,1327509.2514721055,751452.7503603474,4192906.5078321462,-2885238.633700139,1743281.3830916106
1416,baseline,reference,11350215.935111837,10719918.362047268,10396576.704292104,1250779.5956572643,400944.93226101337,1281022.5150255158,927298.91021386,605865.2239387748,3215131.581439164,-1964351.9857818997,1431711.2351286784
1416,seller_quality_improvement,quality_upside,11178979.345006462,10390889.608569646,10097017.620100524,1231909.5376638153,347647.86736835615,928584.7443532456,796820.23923733,533196.3624784437,2606249.2134373756,-1374339.6757735603,1118012.5593566964
1416,subsidy_tightening,policy_upside,10341826.59597288,9817841.320541319,9516686.682185391,1139656.3520922165,267972.96936067194,1034642.0950363989,839202.7223258421,612995.3463474977,2754813.1330704107,-1615156.7809781942,1090322.9759152548
1416,fraud_control_improvement,risk_upside,11052447.101103306,10059655.270807164,9822452.482193924,1217965.842691704,364489.31018355355,1121984.8408507302,646044.7620400826,319210.5811646211,2451729.4942389876,-1233763.6515472836,765441.2146018768
1416,downside_high_risk_deterioration,downside,12483731.907370387,11456033.288015133,10953913.802883748,1375691.6376446513,478270.8430016944,1665251.4790540226,1422207.782972591,906141.6966684137,4471871.801696721,-3096180.16405207,1853835.0555562
1417,baseline,reference,11468023.52760639,10342708.083738701,10023047.661432404,1263761.8449596642,360306.2199451369,1128573.0702170848,820030.6953455487,581220.3348168466,2890130.320324617,-1626368.4753649528,1279856.2404878824
1417,seller_quality_improvement,quality_upside,11515850.18596805,10724777.792547004,10457139.419231324,1269032.2828746098,396620.98239127244,1093657.3541599077,817984.4662990808,446686.5453608652,2754949.348211126,-1485917.0653365161,1060479.597978189
1417,subsidy_tightening,policy_upside,10996845.181793975,10395948.116683887,10098722.269180335,1211838.5807480477,317533.542403773,1152738.66841827,910309.4954482167,612205.9036426957,2992787.6099129557,-1780949.029164908,1230589.0342877973
1417,fraud_control_improvement,risk_upside,11274914.711194254,10654794.2649419,10396875.479452219,1242481.494991816,364220.3233011016,1128781.8191166408,692202.444082716,341910.5006961619,2527115.08719662,-1284633.592204804,836232.4987445755
1417,downside_high_risk_deterioration,downside,12321253.545081252,11209980.598354055,10810436.82487575,1357786.7253990276,458083.2360173158,1803961.888168275,1211641.0817739537,786400.0408217396,4260086.246781284,-2902299.5213822564,1879977.2870508276
1418,baseline,reference,11735503.34406986,10873033.067519004,10516957.176383078,1293237.786086714,394021.19369318936,1264925.6825192524,970644.5829953627,635486.2593922316,3265077.718600036,-1971839.9325133222,1310192.7141741917
1418,seller_quality_improvement,quality_upside,11427248.652167572,10580727.13848098,10305471.348789953,1259268.5047002446,372201.88191577554,1025889.3369201708,752021.5712310965,564884.8477670037,2714997.637834047,-1455729.1331338023,1014302.1572010847
1418,subsidy_tightening,policy_upside,11225883.497180397,10357085.312960625,10015009.907513456,1237078.3165510322,298467.1629750296,1255128.410907551,871465.4680578625,586612.1195117128,3011673.161452156,-1774594.8449011238,1046329.0826965523
1418,fraud_control_improvement,risk_upside,11488548.586987613,10541408.618272653,10281379.811711034,1266023.6808243254,421567.0236773562,1100044.5412996393,738966.0489524632,345470.35492593294,2606047.9688553913,-1340024.2880310658,786644.851334555
1418,downside_high_risk_deterioration,downside,12312198.154187186,11304564.686196547,10835089.880200254,1356788.8326518103,411946.11323618377,1629135.9993850128,1406807.871376077,762865.8895116737,4210755.873508947,-2853967.0408571367,1958453.309263694
1419,baseline,reference,11498628.002221888,10597202.660805088,10217225.375568178,1267134.4197726646,377116.42754287255,1421303.852104293,949952.3748526886,625796.4724349653,3374169.1269348194,-2107034.707162155,1371943.9656456176
1419,seller_quality_improvement,quality_upside,11399471.79447124,10738237.406372448,10419635.634534784,1256207.5297340706,394860.749880688,1070500.6142117353,871418.2562941342,557466.0924636774,2894245.712850235,-1638038.1831161643,1072700.5167603234
1419,subsidy_tightening,policy_upside,10123511.356262041,9592454.27878126,9303565.893626228,1115598.2858129116,245786.9412061128,1065126.1050227839,746620.2383272508,524019.6856530982,2581552.9702092456,-1465954.684396334,1121254.3850065013
1419,fraud_control_improvement,risk_upside,11073448.29594144,9875176.502255278,9655338.863112919,1220280.1480880182,379296.31658309675,1022021.2778150543,700769.1927685582,350554.91768024914,2452641.704846958,-1232361.55675894,803231.7384054866
1419,downside_high_risk_deterioration,downside,12432829.975638172,11602461.554752735,11141109.957061747,1370082.308451782,426471.69050533423,1913144.0528987106,1499806.551988068,978508.8319797221,4817931.127371835,-3447848.8189200526,1949709.2615156597
1420,baseline,reference,11185902.147056265,10423330.741701942,10123186.559153205,1232672.4217885023,424852.85807304963,1202099.7963508249,1071260.1016903163,643721.8426524102,3341934.598766601,-2109262.176978099,1216119.3057460568
1420,seller_quality_improvement,quality_upside,11780833.822461955,10755005.135925675,10449820.909144614,1298233.1480920145,418549.9557795549,1075919.052508248,857814.6444729511,539839.1050247343,2892122.757785488,-1593889.6096934734,1136828.2855888924
1420,subsidy_tightening,policy_upside,10925136.807714077,10315121.844575586,10037233.305106537,1203936.4076396546,303915.0724748626,1146682.7751782592,878081.3268850162,567364.7971012767,2896043.9716394152,-1692107.5639997607,1083207.6175806464
1420,fraud_control_improvement,risk_upside,11575920.999227025,10825141.522702733,10581566.205033783,1275652.0113404298,397812.50792084594,1212346.9666394673,781621.3197099491,356360.38440405275,2748141.178674315,-1472489.1673338853,796149.8083567799
1420,downside_high_risk_deterioration,downside,12247905.657170331,11233326.805040563,10800266.91368389,1349703.8799176712,485089.06045160675,1606992.3831937544,1252679.6690283879,893190.2369953569,4237951.349669106,-2888247.4697514353,1896638.7333528744
1421,baseline,reference,11859847.027034467,11252298.502734555,10917898.850020615,1306940.304381532,425253.01324028213,1278187.0106488029,1157745.1702541101,621181.7347404575,3482366.9288836527,-2175426.6245021205,1219910.6122989792
1421,seller_quality_improvement,quality_upside,11205005.505843652,10122905.068148304,9825927.650102766,1234777.5880264298,404506.4541882725,942819.1179789272,718968.5212441174,580259.0728314066,2646553.166242724,-1411775.578216294,1068902.8944294055
1421,subsidy_tightening,policy_upside,10278284.871606942,9340853.968764614,9076196.414480956,1132654.1335649078,280131.2935513661,850162.2667927252,753365.6889624888,537621.1541717851,2421280.4034783654,-1288626.2699134576,1071194.8116011242
1421,fraud_control_improvement,risk_upside,10840515.448868912,10185431.441650998,9949674.972602697,1194611.2397657202,394311.35568451084,1096568.390157884,674916.1279080472,327791.76479393855,2493587.6385443807,-1298976.3987786605,754689.3445017269
1421,downside_high_risk_deterioration,downside,12412772.717924345,11438415.745018141,10896855.50082365,1367872.0237455952,450246.8250993372,1796502.9245506704,1361038.654665584,951892.1055072177,4559680.509822809,-3191808.4860772137,2022758.298854192
1422,baseline,reference,11059597.765963858,10775143.98496503,10411173.91890802,1218753.8370130537,377640.17438833404,1248443.429108059,956757.9679728205,582681.3216189065,3165522.89308812,-1946769.0560750663,1219764.3812262632
1422,seller_quality_improvement,quality_upside,10810453.226410868,10070743.97395301,9765381.938080186,1191298.4204620528,359844.20303311775,981315.3193744149,784338.2724157759,480269.22880677745,2605767.023630086,-1414468.603168033,1033204.7247744249
1422,subsidy_tightening,policy_upside,10440955.51845321,9838435.464595648,9552733.93496481,1150580.2353281581,257491.17911607854,1146735.9194402674,919436.2867241957,620414.5537463123,2944077.939026854,-1793497.7036986959,1023566.9341830316
